"","Municipal","County","State","Region","Five_Year_Range","Civilian_Pop","Vet_Pop","Percent_Vet","Margin_Error_Percent"
"1430","Hubbardston","Worcester County","MA","Hubbardston","2009-2013",3370,427,12.7,3.4
"1431","Lancaster","Worcester County","MA","Lancaster","2009-2013",6439,679,10.5,2.4
"1432","Leicester","Worcester County","MA","Leicester","2009-2013",8889,892,10,2
"1433","Leominster","Worcester County","MA","Leominster","2009-2013",32247,3234,10,1.2
"1434","Lunenburg","Worcester County","MA","Lunenburg","2009-2013",8137,882,10.8,2.2
"1435","Mendon","Worcester County","MA","Mendon","2009-2013",4349,273,6.3,2
"1436","Milford","Worcester County","MA","Milford","2009-2013",21207,1566,7.4,1.1
"1437","Millbury","Worcester County","MA","Millbury","2009-2013",10604,944,8.9,1.8
"1438","Millville","Worcester County","MA","Millville","2009-2013",2283,185,8.1,3
"1439","New Braintree","Worcester County","MA","New Braintree","2009-2013",767,89,11.6,3.2
"1440","Northborough","Worcester County","MA","Northborough","2009-2013",10789,800,7.4,1.3
"1441","Northbridge","Worcester County","MA","Northbridge","2009-2013",11731,1341,11.4,1.9
"1442","North Brookfield","Worcester County","MA","North Brookfield","2009-2013",3637,311,8.6,3.1
"1443","Oakham","Worcester County","MA","Oakham","2009-2013",1433,139,9.7,1.8
"1444","Oxford","Worcester County","MA","Oxford","2009-2013",10381,957,9.2,1.8
"1445","Paxton","Worcester County","MA","Paxton","2009-2013",3805,355,9.3,2.4
"1446","Petersham","Worcester County","MA","Petersham","2009-2013",1009,101,10,3
"1447","Phillipston","Worcester County","MA","Phillipston","2009-2013",1360,136,10,2.4
"1448","Princeton","Worcester County","MA","Princeton","2009-2013",2502,187,7.5,2.8
"1449","Royalston","Worcester County","MA","Royalston","2009-2013",938,130,13.9,3
"1450","Rutland","Worcester County","MA","Rutland","2009-2013",5918,882,14.9,3.2
"1451","Shrewsbury","Worcester County","MA","Shrewsbury","2009-2013",26529,2149,8.1,1
"1452","Southborough","Worcester County","MA","Southborough","2009-2013",7073,477,6.7,1.8
"1453","Southbridge","Worcester County","MA","Southbridge","2009-2013",12692,1054,8.3,1.3
"1454","Spencer","Worcester County","MA","Spencer","2009-2013",9069,1126,12.4,2.6
"1455","Sterling","Worcester County","MA","Sterling","2009-2013",5851,486,8.3,2
"1456","Sturbridge","Worcester County","MA","Sturbridge","2009-2013",7060,661,9.4,2
"1457","Sutton","Worcester County","MA","Sutton","2009-2013",6652,587,8.8,2.3
"1458","Templeton","Worcester County","MA","Templeton","2009-2013",6321,772,12.2,2.7
"1459","Upton","Worcester County","MA","Upton","2009-2013",5430,376,6.9,2
"1460","Uxbridge","Worcester County","MA","Uxbridge","2009-2013",10276,943,9.2,2.1
"1461","Warren","Worcester County","MA","Warren","2009-2013",3978,445,11.2,4
"1462","Webster","Worcester County","MA","Webster","2009-2013",13416,1276,9.5,1.8
"1463","Westborough","Worcester County","MA","Westborough","2009-2013",13681,766,5.6,1.5
"1464","West Boylston","Worcester County","MA","West Boylston","2009-2013",6439,684,10.6,1.8
"1465","West Brookfield","Worcester County","MA","West Brookfield","2009-2013",3088,281,9.1,2.7
"1466","Westminster","Worcester County","MA","Westminster","2009-2013",5660,615,10.9,3
"1467","Winchendon","Worcester County","MA","Winchendon","2009-2013",7978,937,11.7,2.2
"1468","Worcester","Worcester County","MA","Worcester","2009-2013",142079,9561,6.7,0.5
"1469",NA,"NA County",NA,"United States","2010-2014",239305217,20700711,8.7,0.1
"1470",NA,"NA County","MA","MA","2010-2014",5250153,368593,7,0.1
"1471",NA,"Barnstable County","MA","Barnstable County","2010-2014",178969,20754,11.6,0.3
"1472",NA,"Berkshire County","MA","Berkshire County","2010-2014",105709,10419,9.9,0.5
"1473",NA,"Bristol County","MA","Bristol County","2010-2014",431651,32674,7.6,0.2
"1474",NA,"Dukes County","MA","Dukes County","2010-2014",13720,806,5.9,1.4
"1475",NA,"Essex County","MA","Essex County","2010-2014",586853,41374,7.1,0.2
"1476",NA,"Franklin County","MA","Franklin County","2010-2014",57777,5577,9.7,0.5
"1477",NA,"Hampden County","MA","Hampden County","2010-2014",358596,32189,9,0.3
"1478",NA,"Hampshire County","MA","Hampshire County","2010-2014",134417,9644,7.2,0.4
"1479",NA,"Middlesex County","MA","Middlesex County","2010-2014",1216763,70723,5.8,0.1
"1480",NA,"Nantucket County","MA","Nantucket County","2010-2014",8236,495,6,1.4
"1481",NA,"Norfolk County","MA","Norfolk County","2010-2014",531752,36323,6.8,0.2
"1482",NA,"Plymouth County","MA","Plymouth County","2010-2014",383989,34058,8.9,0.3
"1483",NA,"Suffolk County","MA","Suffolk County","2010-2014",617707,22327,3.6,0.2
"1484",NA,"Worcester County","MA","Worcester County","2010-2014",624014,51230,8.2,0.2
"1485","Barnstable","Barnstable County","MA","Barnstable","2010-2014",36905,3917,10.6,1
"1486","Bourne","Barnstable County","MA","Bourne","2010-2014",15936,1994,12.5,1.7
"1487","Brewster","Barnstable County","MA","Brewster","2010-2014",8289,794,9.6,1.9
"1488","Chatham","Barnstable County","MA","Chatham","2010-2014",5253,755,14.4,2.5
"1489","Dennis","Barnstable County","MA","Dennis","2010-2014",12163,1570,12.9,1.6
"1490","Eastham","Barnstable County","MA","Eastham","2010-2014",4439,567,12.8,2.7
"1491","Falmouth","Barnstable County","MA","Falmouth","2010-2014",25838,3186,12.3,1.3
"1492","Harwich","Barnstable County","MA","Harwich","2010-2014",10324,1129,10.9,1.7
"1493","Mashpee","Barnstable County","MA","Mashpee","2010-2014",11385,1515,13.3,1.6
"1494","Orleans","Barnstable County","MA","Orleans","2010-2014",5377,677,12.6,2.8
"1495","Provincetown","Barnstable County","MA","Provincetown","2010-2014",2820,260,9.2,3
"1496","Sandwich","Barnstable County","MA","Sandwich","2010-2014",15768,1699,10.8,1.4
"1497","Truro","Barnstable County","MA","Truro","2010-2014",1607,107,6.7,3.3
"1498","Wellfleet","Barnstable County","MA","Wellfleet","2010-2014",2709,309,11.4,4.2
"1499","Yarmouth","Barnstable County","MA","Yarmouth","2010-2014",20156,2275,11.3,1.2
"1500","Adams","Berkshire County","MA","Adams","2010-2014",6581,673,10.2,1.9
"1501","Alford","Berkshire County","MA","Alford","2010-2014",406,53,13.1,3.9
"1502","Becket","Berkshire County","MA","Becket","2010-2014",1553,157,10.1,3.2
"1503","Cheshire","Berkshire County","MA","Cheshire","2010-2014",2525,342,13.5,3.8
"1504","Clarksburg","Berkshire County","MA","Clarksburg","2010-2014",1271,167,13.1,2.6
"1505","Dalton","Berkshire County","MA","Dalton","2010-2014",5379,591,11,3.3
"1506","Egremont","Berkshire County","MA","Egremont","2010-2014",947,104,11,4.2
"1507","Florida","Berkshire County","MA","Florida","2010-2014",626,53,8.5,3.1
"1508","Great Barrington","Berkshire County","MA","Great Barrington","2010-2014",5809,344,5.9,2
"1509","Hancock","Berkshire County","MA","Hancock","2010-2014",543,62,11.4,4.1
"1510","Hinsdale","Berkshire County","MA","Hinsdale","2010-2014",1677,202,12,3.3
"1511","Lanesborough","Berkshire County","MA","Lanesborough","2010-2014",2339,268,11.5,4.6
"1512","Lee","Berkshire County","MA","Lee","2010-2014",4873,578,11.9,3.8
"1513","Lenox","Berkshire County","MA","Lenox","2010-2014",4081,486,11.9,3.4
"1514","Monterey","Berkshire County","MA","Monterey","2010-2014",656,122,18.6,11.4
"1515","Mount Washington","Berkshire County","MA","Mount Washington","2010-2014",144,13,9,5.8
"1516","New Ashford","Berkshire County","MA","New Ashford","2010-2014",193,11,5.7,4.3
"1517","New Marlborough","Berkshire County","MA","New Marlborough","2010-2014",1243,140,11.3,3.5
"1518","North Adams","Berkshire County","MA","North Adams","2010-2014",11276,1167,10.3,1.7
"1519","Otis","Berkshire County","MA","Otis","2010-2014",1211,152,12.6,4.2
"1520","Peru","Berkshire County","MA","Peru","2010-2014",716,42,5.9,2.5
"1521","Pittsfield","Berkshire County","MA","Pittsfield","2010-2014",35420,3131,8.8,0.9
"1522","Richmond","Berkshire County","MA","Richmond","2010-2014",1324,149,11.3,2.3
"1523","Sandisfield","Berkshire County","MA","Sandisfield","2010-2014",747,99,13.3,4.8
"1524","Savoy","Berkshire County","MA","Savoy","2010-2014",557,74,13.3,3.6
"1525","Sheffield","Berkshire County","MA","Sheffield","2010-2014",2643,289,10.9,3.3
"1526","Stockbridge","Berkshire County","MA","Stockbridge","2010-2014",1826,203,11.1,3.6
"1527","Tyringham","Berkshire County","MA","Tyringham","2010-2014",371,47,12.7,4.4
"1528","Washington","Berkshire County","MA","Washington","2010-2014",486,76,15.6,4.2
"1529","West Stockbridge","Berkshire County","MA","West Stockbridge","2010-2014",1096,79,7.2,2.6
"1530","Williamstown","Berkshire County","MA","Williamstown","2010-2014",6490,449,6.9,1.5
"1531","Windsor","Berkshire County","MA","Windsor","2010-2014",700,96,13.7,4.2
"1532","Acushnet","Bristol County","MA","Acushnet","2010-2014",8417,577,6.9,1.6
"1533","Attleboro","Bristol County","MA","Attleboro","2010-2014",33789,2831,8.4,1.1
"1534","Berkley","Bristol County","MA","Berkley","2010-2014",4788,591,12.3,2.6
"1535","Dartmouth","Bristol County","MA","Dartmouth","2010-2014",28867,1955,6.8,0.9
"1536","Dighton","Bristol County","MA","Dighton","2010-2014",5402,612,11.3,3.3
"1537","Easton","Bristol County","MA","Easton","2010-2014",18165,1193,6.6,0.9
"1538","Fairhaven","Bristol County","MA","Fairhaven","2010-2014",13144,1275,9.7,1.5
"1539","Fall River","Bristol County","MA","Fall River","2010-2014",70220,4659,6.6,0.5
"1540","Freetown","Bristol County","MA","Freetown","2010-2014",6949,694,10,1.6
"1541","Mansfield","Bristol County","MA","Mansfield","2010-2014",16730,996,6,1.2
"1542","New Bedford","Bristol County","MA","New Bedford","2010-2014",73386,4769,6.5,0.5
"1543","North Attleborough","Bristol County","MA","North Attleborough","2010-2014",21016,1710,8.1,1.4
"1544","Norton","Bristol County","MA","Norton","2010-2014",15321,1060,6.9,1.3
"1545","Raynham","Bristol County","MA","Raynham","2010-2014",10232,903,8.8,1.7
"1546","Rehoboth","Bristol County","MA","Rehoboth","2010-2014",9267,824,8.9,1.8
"1547","Seekonk","Bristol County","MA","Seekonk","2010-2014",11305,1025,9.1,1.4
"1548","Somerset","Bristol County","MA","Somerset","2010-2014",14917,1271,8.5,1.5
"1549","Swansea","Bristol County","MA","Swansea","2010-2014",12980,1141,8.8,1.2
"1550","Taunton","Bristol County","MA","Taunton","2010-2014",44096,3171,7.2,0.8
"1551","Westport","Bristol County","MA","Westport","2010-2014",12660,1417,11.2,2.1
"1552","Aquinnah","Dukes County","MA","Aquinnah","2010-2014",284,7,2.5,2.1
"1553","Chilmark","Dukes County","MA","Chilmark","2010-2014",756,54,7.1,3.1
"1554","Edgartown","Dukes County","MA","Edgartown","2010-2014",3658,157,4.3,2.1
"1555","Gosnold","Dukes County","MA","Gosnold","2010-2014",99,7,7.1,6.3
"1556","Oak Bluffs","Dukes County","MA","Oak Bluffs","2010-2014",3565,225,6.3,2.8
"1557","Tisbury","Dukes County","MA","Tisbury","2010-2014",3267,251,7.7,3.7
"1558","West Tisbury","Dukes County","MA","West Tisbury","2010-2014",2091,105,5,2.4
"1559","Amesbury","Essex County","MA","Amesbury","2010-2014",13181,965,7.3,1.3
"1560","Andover","Essex County","MA","Andover","2010-2014",25211,1347,5.3,0.8
"1561","Beverly","Essex County","MA","Beverly","2010-2014",32933,2485,7.5,0.9
"1562","Boxford","Essex County","MA","Boxford","2010-2014",6047,559,9.2,2.3
"1563","Danvers","Essex County","MA","Danvers","2010-2014",21241,2109,9.9,1.3
"1564","Essex","Essex County","MA","Essex","2010-2014",2876,189,6.6,2.6
"1565","Georgetown","Essex County","MA","Georgetown","2010-2014",6122,475,7.8,1.6
"1566","Gloucester","Essex County","MA","Gloucester","2010-2014",24012,2215,9.2,1
"1567","Groveland","Essex County","MA","Groveland","2010-2014",5237,519,9.9,2.3
"1568","Hamilton","Essex County","MA","Hamilton","2010-2014",5946,450,7.6,1.7
"1569","Haverhill","Essex County","MA","Haverhill","2010-2014",47578,3849,8.1,0.8
"1570","Ipswich","Essex County","MA","Ipswich","2010-2014",10804,1042,9.6,1.7
"1571","Lawrence","Essex County","MA","Lawrence","2010-2014",55726,1633,2.9,0.4
"1572","Lynn","Essex County","MA","Lynn","2010-2014",68263,3791,5.6,0.5
"1573","Lynnfield","Essex County","MA","Lynnfield","2010-2014",9350,568,6.1,1.7
"1574","Manchester-by-the-Sea","Essex County","MA","Manchester-by-the-Sea","2010-2014",3991,301,7.5,2.3
"1575","Marblehead","Essex County","MA","Marblehead","2010-2014",15095,1137,7.5,1.1
"1576","Merrimac","Essex County","MA","Merrimac","2010-2014",5014,407,8.1,2.9
"1577","Methuen","Essex County","MA","Methuen","2010-2014",36859,2595,7,0.8
"1578","Middleton","Essex County","MA","Middleton","2010-2014",7422,655,8.8,2.2
"1579","Nahant","Essex County","MA","Nahant","2010-2014",2913,158,5.4,1.9
"1580","Newbury","Essex County","MA","Newbury","2010-2014",5431,440,8.1,2.2
"1581","Newburyport","Essex County","MA","Newburyport","2010-2014",14045,1043,7.4,1.4
"1582","North Andover","Essex County","MA","North Andover","2010-2014",22139,1426,6.4,0.9
"1583","Peabody","Essex County","MA","Peabody","2010-2014",42100,3658,8.7,1
"1584","Rockport","Essex County","MA","Rockport","2010-2014",5893,556,9.4,2.1
"1585","Rowley","Essex County","MA","Rowley","2010-2014",4519,411,9.1,2.5
"1586","Salem","Essex County","MA","Salem","2010-2014",34707,2395,6.9,0.8
"1587","Salisbury","Essex County","MA","Salisbury","2010-2014",7051,664,9.4,2
"1588","Saugus","Essex County","MA","Saugus","2010-2014",22326,1792,8,1.1
"1589","Swampscott","Essex County","MA","Swampscott","2010-2014",10818,734,6.8,1.2
"1590","Topsfield","Essex County","MA","Topsfield","2010-2014",4759,288,6.1,1.8
"1591","Wenham","Essex County","MA","Wenham","2010-2014",4115,259,6.3,2.1
"1592","West Newbury","Essex County","MA","West Newbury","2010-2014",3129,259,8.3,2.1
"1593","Ashfield","Franklin County","MA","Ashfield","2010-2014",1390,141,10.1,3
"1594","Bernardston","Franklin County","MA","Bernardston","2010-2014",1773,248,14,3.6
"1595","Buckland","Franklin County","MA","Buckland","2010-2014",1660,183,11,3
"1596","Charlemont","Franklin County","MA","Charlemont","2010-2014",1008,140,13.9,3.2
"1597","Colrain","Franklin County","MA","Colrain","2010-2014",1360,138,10.1,2.1
"1598","Conway","Franklin County","MA","Conway","2010-2014",1378,109,7.9,1.8
"1599","Deerfield","Franklin County","MA","Deerfield","2010-2014",4058,186,4.6,1.8
"1600","Erving","Franklin County","MA","Erving","2010-2014",1401,152,10.8,2.5
"1601","Gill","Franklin County","MA","Gill","2010-2014",1368,101,7.4,2.4
"1602","Greenfield","Franklin County","MA","Greenfield","2010-2014",14222,1268,8.9,1.2
"1603","Hawley","Franklin County","MA","Hawley","2010-2014",358,53,14.8,4.5
"1604","Heath","Franklin County","MA","Heath","2010-2014",545,53,9.7,3.7
"1605","Leverett","Franklin County","MA","Leverett","2010-2014",1508,96,6.4,1.5
"1606","Leyden","Franklin County","MA","Leyden","2010-2014",556,58,10.4,3.7
"1607","Monroe","Franklin County","MA","Monroe","2010-2014",102,9,8.8,7.8
"1608","Montague","Franklin County","MA","Montague","2010-2014",6678,698,10.5,2.1
"1609","New Salem","Franklin County","MA","New Salem","2010-2014",877,100,11.4,3.2
"1610","Northfield","Franklin County","MA","Northfield","2010-2014",2362,229,9.7,2.9
"1611","Orange","Franklin County","MA","Orange","2010-2014",6031,915,15.2,3
"1612","Rowe","Franklin County","MA","Rowe","2010-2014",331,47,14.2,3.9
"1613","Shelburne","Franklin County","MA","Shelburne","2010-2014",1669,138,8.3,3.2
"1614","Shutesbury","Franklin County","MA","Shutesbury","2010-2014",1403,69,4.9,1.2
"1615","Sunderland","Franklin County","MA","Sunderland","2010-2014",3247,151,4.7,2.2
"1616","Warwick","Franklin County","MA","Warwick","2010-2014",609,97,15.9,3.7
"1617","Wendell","Franklin County","MA","Wendell","2010-2014",768,87,11.3,3.4
"1618","Whately","Franklin County","MA","Whately","2010-2014",1115,111,10,3.1
"1619","Agawam","Hampden County","MA","Agawam","2010-2014",22878,2311,10.1,1.2
"1620","Blandford","Hampden County","MA","Blandford","2010-2014",960,121,12.6,3
"1621","Brimfield","Hampden County","MA","Brimfield","2010-2014",2911,376,12.9,3.7
"1622","Chester","Hampden County","MA","Chester","2010-2014",1127,130,11.5,2.2
"1623","Chicopee","Hampden County","MA","Chicopee","2010-2014",44028,4871,11.1,1
"1624","East Longmeadow","Hampden County","MA","East Longmeadow","2010-2014",12424,1257,10.1,1.4
"1625","Granville","Hampden County","MA","Granville","2010-2014",1236,152,12.3,3.1
"1626","Hampden","Hampden County","MA","Hampden","2010-2014",4178,573,13.7,3.2
"1627","Holland","Hampden County","MA","Holland","2010-2014",2072,319,15.4,3.3
"1628","Holyoke","Hampden County","MA","Holyoke","2010-2014",30216,2440,8.1,1.4
"1629","Longmeadow","Hampden County","MA","Longmeadow","2010-2014",11968,1105,9.2,1.9
"1630","Ludlow","Hampden County","MA","Ludlow","2010-2014",17328,1315,7.6,1.4
"1631","Monson","Hampden County","MA","Monson","2010-2014",6857,689,10,2.3
"1632","Montgomery","Hampden County","MA","Montgomery","2010-2014",790,114,14.4,3.3
"1633","Palmer","Hampden County","MA","Palmer","2010-2014",9602,1047,10.9,2.4
"1634","Russell","Hampden County","MA","Russell","2010-2014",1176,132,11.2,3.3
"1635","Southwick","Hampden County","MA","Southwick","2010-2014",7659,814,10.6,1.9
"1636","Springfield","Hampden County","MA","Springfield","2010-2014",112833,7241,6.4,0.5
"1637","Tolland","Hampden County","MA","Tolland","2010-2014",463,57,12.3,4.2
"1638","Wales","Hampden County","MA","Wales","2010-2014",1516,194,12.8,2.6
"1639","Westfield","Hampden County","MA","Westfield","2010-2014",32687,3239,9.9,1.1
"1640","West Springfield","Hampden County","MA","West Springfield","2010-2014",22427,2372,10.6,1.3
"1641","Wilbraham","Hampden County","MA","Wilbraham","2010-2014",11260,1320,11.7,1.6
"1642","Amherst","Hampshire County","MA","Amherst","2010-2014",35678,745,2.1,0.5
"1643","Belchertown","Hampshire County","MA","Belchertown","2010-2014",11140,1283,11.5,2.1
"1644","Chesterfield","Hampshire County","MA","Chesterfield","2010-2014",995,101,10.2,3
"1645","Cummington","Hampshire County","MA","Cummington","2010-2014",728,82,11.3,3.8
"1646","Easthampton","Hampshire County","MA","Easthampton","2010-2014",13551,1167,8.6,1.6
"1647","Goshen","Hampshire County","MA","Goshen","2010-2014",892,69,7.7,3.4
"1648","Granby","Hampshire County","MA","Granby","2010-2014",4937,402,8.1,2.4
"1649","Hadley","Hampshire County","MA","Hadley","2010-2014",4445,331,7.4,2.7
"1650","Hatfield","Hampshire County","MA","Hatfield","2010-2014",2738,265,9.7,3
"1651","Huntington","Hampshire County","MA","Huntington","2010-2014",1558,187,12,3.8
"1652","Middlefield","Hampshire County","MA","Middlefield","2010-2014",444,77,17.3,6.8
"1653","Northampton","Hampshire County","MA","Northampton","2010-2014",23874,1729,7.2,1
"1654","Pelham","Hampshire County","MA","Pelham","2010-2014",1094,115,10.5,3.5
"1655","Plainfield","Hampshire County","MA","Plainfield","2010-2014",496,51,10.3,2.8
