"","Municipal","County","State","Region","Five_Year_Range","Total_Pop","Pov_Pop","Percent_Pov","Margin_Error_Percent"
"1321","Webster","Worcester County","MA","Webster","2005-2009",16446,2358,14.3,3.7
"1322","Webster","Worcester County","MA","Webster","2006-2010",16321,1986,12.2,2.4
"1323","Webster","Worcester County","MA","Webster","2007-2011",16339,1971,12.1,2.1
"1324","Webster","Worcester County","MA","Webster","2008-2012",16354,2297,14,2.9
"1325","Wellesley","Norfolk County","MA","Wellesley","2005-2009",22112,1165,5.3,1.5
"1326","Wellesley","Norfolk County","MA","Wellesley","2006-2010",23045,968,4.2,1.3
"1327","Wellesley","Norfolk County","MA","Wellesley","2007-2011",23118,890,3.8,1.3
"1328","Wellesley","Norfolk County","MA","Wellesley","2008-2012",23445,803,3.4,1.3
"1329","Wellfleet","Barnstable County","MA","Wellfleet","2005-2009",3041,123,4,2.9
"1330","Wellfleet","Barnstable County","MA","Wellfleet","2006-2010",2946,125,4.2,3.7
"1331","Wellfleet","Barnstable County","MA","Wellfleet","2007-2011",2851,295,10.3,7.6
"1332","Wellfleet","Barnstable County","MA","Wellfleet","2008-2012",3090,344,11.1,5.7
"1333","Wendell","Franklin County","MA","Wendell","2005-2009",951,72,7.6,5
"1334","Wendell","Franklin County","MA","Wendell","2006-2010",939,59,6.3,4.4
"1335","Wendell","Franklin County","MA","Wendell","2007-2011",1039,102,9.8,5.2
"1336","Wendell","Franklin County","MA","Wendell","2008-2012",1012,107,10.6,5.1
"1337","Wenham","Essex County","MA","Wenham","2005-2009",3567,104,2.9,1.9
"1338","Wenham","Essex County","MA","Wenham","2006-2010",3721,126,3.4,1.9
"1339","Wenham","Essex County","MA","Wenham","2007-2011",3588,147,4.1,2
"1340","Wenham","Essex County","MA","Wenham","2008-2012",3571,163,4.6,2
"1341","West Boylston","Worcester County","MA","West Boylston","2005-2009",6092,126,2.1,1.7
"1342","West Boylston","Worcester County","MA","West Boylston","2006-2010",5615,88,1.6,1.4
"1343","West Boylston","Worcester County","MA","West Boylston","2007-2011",5753,208,3.6,1.8
"1344","West Boylston","Worcester County","MA","West Boylston","2008-2012",5766,234,4.1,1.9
"1345","West Bridgewater","Plymouth County","MA","West Bridgewater","2005-2009",6538,297,4.5,2.7
"1346","West Bridgewater","Plymouth County","MA","West Bridgewater","2006-2010",6642,384,5.8,3.2
"1347","West Bridgewater","Plymouth County","MA","West Bridgewater","2007-2011",6705,263,3.9,2
"1348","West Bridgewater","Plymouth County","MA","West Bridgewater","2008-2012",6700,354,5.3,2.3
"1349","West Brookfield","Worcester County","MA","West Brookfield","2005-2009",3689,271,7.3,3.7
"1350","West Brookfield","Worcester County","MA","West Brookfield","2006-2010",3594,305,8.5,4.7
"1351","West Brookfield","Worcester County","MA","West Brookfield","2007-2011",3547,296,8.3,4.2
"1352","West Brookfield","Worcester County","MA","West Brookfield","2008-2012",3544,185,5.2,3
"1353","West Newbury","Essex County","MA","West Newbury","2005-2009",4295,89,2.1,1.6
"1354","West Newbury","Essex County","MA","West Newbury","2006-2010",4189,138,3.3,3.1
"1355","West Newbury","Essex County","MA","West Newbury","2007-2011",4222,338,8,6.8
"1356","West Newbury","Essex County","MA","West Newbury","2008-2012",4263,311,7.3,7.4
"1357","West Springfield","Hampden County","MA","West Springfield","2005-2009",27934,3209,11.5,2.3
"1358","West Springfield","Hampden County","MA","West Springfield","2006-2010",27929,3414,12.2,2.6
"1359","West Springfield","Hampden County","MA","West Springfield","2007-2011",27898,3157,11.3,2.5
"1360","West Springfield","Hampden County","MA","West Springfield","2008-2012",28033,3506,12.5,3.1
"1361","West Stockbridge","Berkshire County","MA","West Stockbridge","2005-2009",1466,76,5.2,2.3
"1362","West Stockbridge","Berkshire County","MA","West Stockbridge","2006-2010",1511,69,4.6,2.1
"1363","West Stockbridge","Berkshire County","MA","West Stockbridge","2007-2011",1558,90,5.8,3.1
"1364","West Stockbridge","Berkshire County","MA","West Stockbridge","2008-2012",1539,82,5.3,2.6
"1365","West Tisbury","Dukes County","MA","West Tisbury","2005-2009",2313,105,4.5,3.5
"1366","West Tisbury","Dukes County","MA","West Tisbury","2006-2010",2305,226,9.8,5.6
"1367","West Tisbury","Dukes County","MA","West Tisbury","2007-2011",2498,330,13.2,7
"1368","West Tisbury","Dukes County","MA","West Tisbury","2008-2012",2591,299,11.5,7.4
"1369","Westborough","Worcester County","MA","Westborough","2005-2009",18037,782,4.3,2
"1370","Westborough","Worcester County","MA","Westborough","2006-2010",17937,655,3.7,1.7
"1371","Westborough","Worcester County","MA","Westborough","2007-2011",17842,338,1.9,0.9
"1372","Westborough","Worcester County","MA","Westborough","2008-2012",17938,562,3.1,1.8
"1373","Westfield","Hampden County","MA","Westfield","2005-2009",38538,4611,12,2.2
"1374","Westfield","Hampden County","MA","Westfield","2006-2010",38369,4543,11.8,2.1
"1375","Westfield","Hampden County","MA","Westfield","2007-2011",38015,3411,9,1.5
"1376","Westfield","Hampden County","MA","Westfield","2008-2012",38205,3343,8.8,1.8
"1377","Westford","Middlesex County","MA","Westford","2005-2009",21717,248,1.1,0.6
"1378","Westford","Middlesex County","MA","Westford","2006-2010",21300,242,1.1,0.6
"1379","Westford","Middlesex County","MA","Westford","2007-2011",21619,291,1.3,0.6
"1380","Westford","Middlesex County","MA","Westford","2008-2012",22017,358,1.6,0.8
"1381","Westhampton","Hampshire County","MA","Westhampton","2005-2009",1815,66,3.6,2
"1382","Westhampton","Hampshire County","MA","Westhampton","2006-2010",1577,82,5.2,2.3
"1383","Westhampton","Hampshire County","MA","Westhampton","2007-2011",1582,69,4.4,1.9
"1384","Westhampton","Hampshire County","MA","Westhampton","2008-2012",1583,77,4.9,2.1
"1385","Westminster","Worcester County","MA","Westminster","2005-2009",7363,313,4.3,2.4
"1386","Westminster","Worcester County","MA","Westminster","2006-2010",7079,317,4.5,2.5
"1387","Westminster","Worcester County","MA","Westminster","2007-2011",7123,269,3.8,2.8
"1388","Westminster","Worcester County","MA","Westminster","2008-2012",7225,368,5.1,3
"1389","Weston","Middlesex County","MA","Weston","2005-2009",11262,533,4.7,1.8
"1390","Weston","Middlesex County","MA","Weston","2006-2010",10562,433,4.1,2
"1391","Weston","Middlesex County","MA","Weston","2007-2011",10531,277,2.6,1.3
"1392","Weston","Middlesex County","MA","Weston","2008-2012",10731,297,2.8,1.1
"1393","Westport","Bristol County","MA","Westport","2005-2009",15239,716,4.7,1.4
"1394","Westport","Bristol County","MA","Westport","2006-2010",15248,710,4.7,1.4
"1395","Westport","Bristol County","MA","Westport","2007-2011",15312,642,4.2,1.2
"1396","Westport","Bristol County","MA","Westport","2008-2012",15430,612,4,1.3
"1397","Westwood","Norfolk County","MA","Westwood","2005-2009",13973,385,2.8,1.2
"1398","Westwood","Norfolk County","MA","Westwood","2006-2010",14359,562,3.9,1.5
"1399","Westwood","Norfolk County","MA","Westwood","2007-2011",14458,483,3.3,1.3
"1400","Westwood","Norfolk County","MA","Westwood","2008-2012",14584,476,3.3,1.3
"1401","Weymouth","Norfolk County","MA","Weymouth","2005-2009",53007,3550,6.7,1.2
"1402","Weymouth","Norfolk County","MA","Weymouth","2006-2010",52882,3688,7,1.1
"1403","Weymouth","Norfolk County","MA","Weymouth","2007-2011",53067,3945,7.4,1.2
"1404","Weymouth","Norfolk County","MA","Weymouth","2008-2012",53439,3918,7.3,1.5
"1405","Whately","Franklin County","MA","Whately","2005-2009",1588,56,3.5,2.8
"1406","Whately","Franklin County","MA","Whately","2006-2010",1566,66,4.2,3.3
"1407","Whately","Franklin County","MA","Whately","2007-2011",1529,54,3.5,2.9
"1408","Whately","Franklin County","MA","Whately","2008-2012",1562,47,3,2.8
"1409","Whitman","Plymouth County","MA","Whitman","2005-2009",14042,773,5.5,1.8
"1410","Whitman","Plymouth County","MA","Whitman","2006-2010",14316,921,6.4,2.2
"1411","Whitman","Plymouth County","MA","Whitman","2007-2011",14363,930,6.5,2.5
"1412","Whitman","Plymouth County","MA","Whitman","2008-2012",14463,999,6.9,2.3
"1413","Wilbraham","Hampden County","MA","Wilbraham","2005-2009",13984,548,3.9,1.8
"1414","Wilbraham","Hampden County","MA","Wilbraham","2006-2010",13868,431,3.1,1.2
"1415","Wilbraham","Hampden County","MA","Wilbraham","2007-2011",13929,571,4.1,1.6
"1416","Wilbraham","Hampden County","MA","Wilbraham","2008-2012",13991,427,3.1,1.1
"1417","Williamsburg","Hampshire County","MA","Williamsburg","2005-2009",2477,112,4.5,2.3
"1418","Williamsburg","Hampshire County","MA","Williamsburg","2006-2010",2633,177,6.7,2.9
"1419","Williamsburg","Hampshire County","MA","Williamsburg","2007-2011",2543,198,7.8,2.9
"1420","Williamsburg","Hampshire County","MA","Williamsburg","2008-2012",2631,192,7.3,2.8
"1421","Williamstown","Berkshire County","MA","Williamstown","2005-2009",6481,729,11.2,5.9
"1422","Williamstown","Berkshire County","MA","Williamstown","2006-2010",6356,747,11.8,5.8
"1423","Williamstown","Berkshire County","MA","Williamstown","2007-2011",6406,453,7.1,2.5
"1424","Williamstown","Berkshire County","MA","Williamstown","2008-2012",5995,435,7.3,2.6
"1425","Wilmington","Middlesex County","MA","Wilmington","2005-2009",21718,568,2.6,1.2
"1426","Wilmington","Middlesex County","MA","Wilmington","2006-2010",21717,467,2.2,1.2
"1427","Wilmington","Middlesex County","MA","Wilmington","2007-2011",21830,385,1.8,1
"1428","Wilmington","Middlesex County","MA","Wilmington","2008-2012",22100,606,2.7,1.6
"1429","Winchendon","Worcester County","MA","Winchendon","2005-2009",10163,741,7.3,2.6
"1430","Winchendon","Worcester County","MA","Winchendon","2006-2010",10074,984,9.8,3.7
"1431","Winchendon","Worcester County","MA","Winchendon","2007-2011",10056,933,9.3,3.6
"1432","Winchendon","Worcester County","MA","Winchendon","2008-2012",10249,806,7.9,3.2
"1433","Winchester","Middlesex County","MA","Winchester","2005-2009",20734,567,2.7,0.9
"1434","Winchester","Middlesex County","MA","Winchester","2006-2010",20681,524,2.5,1
"1435","Winchester","Middlesex County","MA","Winchester","2007-2011",20983,728,3.5,1.6
"1436","Winchester","Middlesex County","MA","Winchester","2008-2012",21231,829,3.9,1.9
"1437","Windsor","Berkshire County","MA","Windsor","2005-2009",1086,16,1.5,1.3
"1438","Windsor","Berkshire County","MA","Windsor","2006-2010",970,23,2.4,2.2
"1439","Windsor","Berkshire County","MA","Windsor","2007-2011",902,12,1.3,1.9
"1440","Windsor","Berkshire County","MA","Windsor","2008-2012",882,22,2.5,2
"1441","Winthrop","Suffolk County","MA","Winthrop","2005-2009",18578,1768,9.5,2.6
"1442","Winthrop","Suffolk County","MA","Winthrop","2006-2010",17290,1770,10.2,2.7
"1443","Winthrop","Suffolk County","MA","Winthrop","2007-2011",17310,1489,8.6,2
"1444","Winthrop","Suffolk County","MA","Winthrop","2008-2012",17497,1579,9,2
"1445","Woburn","Middlesex County","MA","Woburn","2005-2009",38158,2245,5.9,1.6
"1446","Woburn","Middlesex County","MA","Woburn","2006-2010",37279,2182,5.9,1.5
"1447","Woburn","Middlesex County","MA","Woburn","2007-2011",37615,2158,5.7,1.2
"1448","Woburn","Middlesex County","MA","Woburn","2008-2012",38046,2562,6.7,1.5
"1449","Worcester","Worcester County","MA","Worcester","2005-2009",166213,29783,17.9,1.2
"1450","Worcester","Worcester County","MA","Worcester","2006-2010",168096,30789,18.3,1.1
"1451","Worcester","Worcester County","MA","Worcester","2007-2011",169329,32237,19,1.2
"1452","Worcester","Worcester County","MA","Worcester","2008-2012",170467,34302,20.1,1.2
"1453",NA,"Worcester County","MA","Worcester County","2005-2009",767769,71249,9.3,0.4
"1454",NA,"Worcester County","MA","Worcester County","2006-2010",764818,73040,9.5,0.4
"1455",NA,"Worcester County","MA","Worcester County","2007-2011",768901,75852,9.9,0.4
"1456",NA,"Worcester County","MA","Worcester County","2008-2012",773429,79883,10.3,0.4
"1457","Worthington","Hampshire County","MA","Worthington","2005-2009",1193,96,8,4.6
"1458","Worthington","Hampshire County","MA","Worthington","2006-2010",1164,88,7.6,5.1
"1459","Worthington","Hampshire County","MA","Worthington","2007-2011",1169,68,5.8,2.3
"1460","Worthington","Hampshire County","MA","Worthington","2008-2012",1186,54,4.6,2.1
"1461","Wrentham","Norfolk County","MA","Wrentham","2005-2009",10984,354,3.2,2.4
"1462","Wrentham","Norfolk County","MA","Wrentham","2006-2010",10723,320,3,1.8
"1463","Wrentham","Norfolk County","MA","Wrentham","2007-2011",10636,323,3,1.9
"1464","Wrentham","Norfolk County","MA","Wrentham","2008-2012",10773,384,3.6,1.7
"1465","Yarmouth","Barnstable County","MA","Yarmouth","2005-2009",23864,1398,5.9,1.4
"1466","Yarmouth","Barnstable County","MA","Yarmouth","2006-2010",23816,1893,7.9,2
"1467","Yarmouth","Barnstable County","MA","Yarmouth","2007-2011",23766,2016,8.5,1.8
"1468","Yarmouth","Barnstable County","MA","Yarmouth","2008-2012",23691,1930,8.1,1.7
