"Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"Ayer","MA",2010,8512,1095,358,484497359,1153,1.36541546358678,136.5,1.09815950920245,109.8,1.10652591170825,110.7,36.5,9.8,10.7
"Ayer","MA",2011,7628,1110,352,440265890,1133,1.22361244786654,122.4,1.07975460122699,108,1.0873320537428,108.7,22.4,8,8.7
"Ayer","MA",2012,7160,1127,358,419576185,1127,1.14854026307347,114.9,1.09815950920245,109.8,1.08157389635317,108.2,14.9,9.8,8.2
"Barnstable","MA",2003,28323,682,2279,1003999555,851,1,100,1,100,1,100,0,0,0
"Barnstable","MA",2004,28930,697,2324,1049076713,847,1.02143134554955,102.1,1.01974550241334,102,0.99529964747356,99.5,2.1,2,-0.5
"Barnstable","MA",2005,28282,697,2277,1024769621,819,0.998552413233061,99.9,0.999122422114963,99.9,0.962397179788484,96.2,-0.1,-0.1,-3.8
"Barnstable","MA",2006,27986,725,2290,1055738609,826,0.988101542915652,98.8,1.00482667836771,100.5,0.970622796709753,97.1,-1.2,0.5,-2.9
"Barnstable","MA",2007,27565,756,2275,1084037711,837,0.973237298308795,97.3,0.998244844229925,99.8,0.983548766157462,98.4,-2.7,-0.2,-1.6
"Barnstable","MA",2008,27093,783,2244,1103069124,835,0.956572396991844,95.7,0.984642387011847,98.5,0.981198589894242,98.1,-4.3,-1.5,-1.9
"Barnstable","MA",2009,25944,783,2204,1056877399,838,0.91600466052325,91.6,0.967090829311101,96.7,0.984723854289072,98.5,-8.4,-3.3,-1.5
"Barnstable","MA",2010,26075,795,2266,1077487690,837,0.92062987677859,92.1,0.994295743747258,99.4,0.983548766157462,98.4,-7.9,-0.6,-1.6
"Barnstable","MA",2011,26013,819,2241,1108219491,836,0.918440843131024,91.8,0.983326020184291,98.3,0.982373678025852,98.2,-8.2,-1.7,-1.8
"Barnstable","MA",2012,26836,830,2178,1158701714,830,0.947498499452742,94.7,0.955682316805617,95.6,0.975323149236193,97.5,-5.3,-4.4,-2.5
"Barre","MA",2003,1238,644,122,41447841,804,1,100,1,100,1,100,0,0,0
"Barre","MA",2004,1293,657,120,44200653,799,1.04442649434572,104.4,0.983606557377049,98.4,0.993781094527363,99.4,4.4,-1.6,-0.6
"Barre","MA",2005,1281,677,119,45118345,796,1.03473344103393,103.5,0.975409836065574,97.5,0.990049751243781,99,3.5,-2.5,-1
"Barre","MA",2006,1293,694,132,46647367,790,1.04442649434572,104.4,1.08196721311475,108.2,0.982587064676617,98.3,4.4,8.2,-1.7
"Barre","MA",2007,1242,684,133,44187494,757,1.0032310177706,100.3,1.09016393442623,109,0.941542288557214,94.2,0.3,9,-5.8
"Barre","MA",2008,1251,715,132,46533070,762,1.01050080775444,101.1,1.08196721311475,108.2,0.947761194029851,94.8,1.1,8.2,-5.2
"Barre","MA",2009,1224,704,140,44813267,753,0.988691437802908,98.9,1.14754098360656,114.8,0.936567164179104,93.7,-1.1,14.8,-6.3
"Barre","MA",2010,1204,736,140,46054988,775,0.972536348949919,97.3,1.14754098360656,114.8,0.963930348258706,96.4,-2.7,14.8,-3.6
"Barre","MA",2011,1217,729,132,46133136,744,0.983037156704362,98.3,1.08196721311475,108.2,0.925373134328358,92.5,-1.7,8.2,-7.5
"Barre","MA",2012,1244,744,127,48131068,744,1.0048465266559,100.5,1.04098360655738,104.1,0.925373134328358,92.5,0.5,4.1,-7.5
"Becket","MA",2003,330,472,33,8089304,589,1,100,1,100,1,100,0,0,0
"Becket","MA",2004,333,527,36,9138201,641,1.00909090909091,100.9,1.09090909090909,109.1,1.08828522920204,108.8,0.9,9.1,8.8
"Becket","MA",2005,346,526,35,9462610,618,1.04848484848485,104.8,1.06060606060606,106.1,1.04923599320883,104.9,4.8,6.1,4.9
"Becket","MA",2006,375,520,34,10143758,592,1.13636363636364,113.6,1.03030303030303,103,1.00509337860781,100.5,13.6,3,0.5
"Becket","MA",2007,417,486,38,10527730,538,1.26363636363636,126.4,1.15151515151515,115.2,0.913412563667233,91.3,26.4,15.2,-8.7
"Becket","MA",2008,430,542,35,12114078,578,1.3030303030303,130.3,1.06060606060606,106.1,0.981324278438031,98.1,30.3,6.1,-1.9
"Becket","MA",2009,368,528,37,10102528,565,1.11515151515152,111.5,1.12121212121212,112.1,0.959252971137521,95.9,11.5,12.1,-4.1
"Becket","MA",2010,400,530,46,11031889,558,1.21212121212121,121.2,1.39393939393939,139.4,0.947368421052632,94.7,21.2,39.4,-5.3
"Becket","MA",2011,434,525,48,11848169,536,1.31515151515152,131.5,1.45454545454545,145.5,0.910016977928693,91,31.5,45.5,-9
"Becket","MA",2012,406,594,46,12549423,594,1.23030303030303,123,1.39393939393939,139.4,1.00848896434635,100.8,23,39.4,0.8
"Bedford","MA",2003,18799,1312,645,1282910579,1637,1,100,1,100,1,100,0,0,0
"Bedford","MA",2004,18653,1389,659,1346910071,1688,0.992233629448375,99.2,1.02170542635659,102.2,1.03115455100794,103.1,-0.8,2.2,3.1
"Bedford","MA",2005,18436,1490,624,1428805413,1752,0.980690462258631,98.1,0.967441860465116,96.7,1.07025045815516,107,-1.9,-3.3,7
"Bedford","MA",2006,18116,1620,621,1525824760,1845,0.963668280227672,96.4,0.962790697674419,96.3,1.12706169822847,112.7,-3.6,-3.7,12.7
"Bedford","MA",2007,18135,1693,627,1596883592,1875,0.96467897228576,96.5,0.972093023255814,97.2,1.14538790470373,114.5,-3.5,-2.8,14.5
"Bedford","MA",2008,18677,1607,630,1560988366,1714,0.993510293100697,99.4,0.976744186046512,97.7,1.0470372632865,104.7,-0.6,-2.3,4.7
"Bedford","MA",2009,18805,1674,635,1636692203,1791,1.00031916591308,100,0.984496124031008,98.4,1.094074526573,109.4,0,-1.6,9.4
"Bedford","MA",2010,19473,1893,688,1916718320,1993,1.03585297090271,103.6,1.06666666666667,106.7,1.21747098350641,121.7,3.6,6.7,21.7
"Bedford","MA",2011,19818,1832,678,1888373743,1870,1.05420501090484,105.4,1.05116279069767,105.1,1.14233353695785,114.2,5.4,5.1,14.2
"Bedford","MA",2012,20614,1794,672,1923558021,1794,1.09654768870685,109.7,1.04186046511628,104.2,1.09590714722053,109.6,9.7,4.2,9.6
"Belchertown","MA",2003,2316,499,284,60094800,623,1,100,1,100,1,100,0,0,0
"Belchertown","MA",2004,2339,529,294,64344821,643,1.00993091537133,101,1.03521126760563,103.5,1.03210272873194,103.2,1,3.5,3.2
"Belchertown","MA",2005,2343,539,287,65708374,634,1.01165803108808,101.2,1.01056338028169,101.1,1.01765650080257,101.8,1.2,1.1,1.8
"Belchertown","MA",2006,2433,554,301,70035726,631,1.05051813471503,105.1,1.05985915492958,106,1.01284109149278,101.3,5.1,6,1.3
"Belchertown","MA",2007,2433,567,303,71762806,628,1.05051813471503,105.1,1.0669014084507,106.7,1.00802568218299,100.8,5.1,6.7,0.8
"Belchertown","MA",2008,2619,585,308,79731362,624,1.13082901554404,113.1,1.08450704225352,108.5,1.0016051364366,100.2,13.1,8.5,0.2
"Belchertown","MA",2009,2589,623,312,83897382,667,1.11787564766839,111.8,1.09859154929577,109.9,1.07062600321027,107.1,11.8,9.9,7.1
"Belchertown","MA",2010,2620,617,319,84118895,650,1.13126079447323,113.1,1.12323943661972,112.3,1.04333868378812,104.3,13.1,12.3,4.3
"Belchertown","MA",2011,2640,633,318,86958745,646,1.13989637305699,114,1.11971830985915,112,1.03691813804173,103.7,14,12,3.7
"Belchertown","MA",2012,2649,649,307,89383346,649,1.14378238341969,114.4,1.08098591549296,108.1,1.04173354735152,104.2,14.4,8.1,4.2
"Bellingham","MA",2003,5144,537,424,143689444,670,1,100,1,100,1,100,0,0,0
"Bellingham","MA",2004,5337,561,440,155549447,682,1.03751944012442,103.8,1.0377358490566,103.8,1.01791044776119,101.8,3.8,3.8,1.8
"Bellingham","MA",2005,5548,569,426,164172399,669,1.07853810264386,107.9,1.00471698113208,100.5,0.998507462686567,99.9,7.9,0.5,-0.1
"Bellingham","MA",2006,5815,594,422,179539165,676,1.1304432348367,113,0.995283018867924,99.5,1.0089552238806,100.9,13,-0.5,0.9
"Bellingham","MA",2007,5636,621,424,182033164,688,1.09564541213064,109.6,1,100,1.02686567164179,102.7,9.6,0,2.7
"Bellingham","MA",2008,5472,650,417,184821867,693,1.06376360808709,106.4,0.983490566037736,98.3,1.03432835820896,103.4,6.4,-1.7,3.4
"Bellingham","MA",2009,5261,643,413,175802065,688,1.02274494556765,102.3,0.974056603773585,97.4,1.02686567164179,102.7,2.3,-2.6,2.7
"Bellingham","MA",2010,5485,653,446,186210086,688,1.06629082426128,106.6,1.05188679245283,105.2,1.02686567164179,102.7,6.6,5.2,2.7
"Bellingham","MA",2011,5633,673,458,197039402,687,1.09506220839813,109.5,1.08018867924528,108,1.02537313432836,102.5,9.5,8,2.5
"Bellingham","MA",2012,5812,701,447,211801467,701,1.1298600311042,113,1.05424528301887,105.4,1.04626865671642,104.6,13,5.4,4.6
"Belmont","MA",2003,6342,719,675,237224551,897,1,100,1,100,1,100,0,0,0
"Belmont","MA",2004,6435,743,676,248750237,903,1.01466414380322,101.5,1.00148148148148,100.1,1.0066889632107,100.7,1.5,0.1,0.7
"Belmont","MA",2005,6524,776,660,263196302,912,1.02869757174393,102.9,0.977777777777778,97.8,1.01672240802676,101.7,2.9,-2.2,1.7
"Belmont","MA",2006,6548,804,650,273631410,916,1.03248186691895,103.2,0.962962962962963,96.3,1.02118171683389,102.1,3.2,-3.7,2.1
"Belmont","MA",2007,6394,845,645,280965079,936,1.00819930621255,100.8,0.955555555555556,95.6,1.04347826086957,104.3,0.8,-4.4,4.3
"Belmont","MA",2008,6283,904,631,295382433,964,0.990696941028067,99.1,0.934814814814815,93.5,1.07469342251951,107.5,-0.9,-6.5,7.5
"Belmont","MA",2009,6257,894,618,291032392,957,0.986597287921791,98.7,0.915555555555556,91.6,1.06688963210702,106.7,-1.3,-8.4,6.7
"Belmont","MA",2010,6480,906,680,305366929,954,1.02175969725639,102.2,1.00740740740741,100.7,1.06354515050167,106.4,2.2,0.7,6.4
"Belmont","MA",2011,6716,920,703,321302077,939,1.05897193314412,105.9,1.04148148148148,104.1,1.04682274247492,104.7,5.9,4.1,4.7
"Belmont","MA",2012,6903,922,691,330882440,922,1.08845789971618,108.8,1.0237037037037,102.4,1.02787068004459,102.8,8.8,2.4,2.8
"Berkley","MA",2003,626,575,97,18700863,717,1,100,1,100,1,100,0,0,0
"Berkley","MA",2004,642,565,109,18866205,687,1.02555910543131,102.6,1.12371134020619,112.4,0.9581589958159,95.8,2.6,12.4,-4.2
"Berkley","MA",2005,657,614,110,20960916,722,1.04952076677316,105,1.1340206185567,113.4,1.00697350069735,100.7,5,13.4,0.7
"Berkley","MA",2006,643,643,110,21485442,732,1.02715654952077,102.7,1.1340206185567,113.4,1.02092050209205,102.1,2.7,13.4,2.1
"Berkley","MA",2007,619,640,111,20595182,709,0.988817891373802,98.9,1.14432989690722,114.4,0.98884239888424,98.9,-1.1,14.4,-1.1
"Berkley","MA",2008,573,650,110,19376082,693,0.915335463258786,91.5,1.1340206185567,113.4,0.96652719665272,96.7,-8.5,13.4,-3.3
"Berkley","MA",2009,524,664,111,18090468,711,0.837060702875399,83.7,1.14432989690722,114.4,0.99163179916318,99.2,-16.3,14.4,-0.8
"Berkley","MA",2010,524,685,115,18658318,721,0.837060702875399,83.7,1.18556701030928,118.6,1.00557880055788,100.6,-16.3,18.6,0.6
"Berkley","MA",2011,549,717,122,20480002,732,0.876996805111821,87.7,1.25773195876289,125.8,1.02092050209205,102.1,-12.3,25.8,2.1
"Berkley","MA",2012,587,700,111,21359126,700,0.937699680511182,93.8,1.14432989690722,114.4,0.97629009762901,97.6,-6.2,14.4,-2.4
"Berlin","MA",2003,600,514,102,16034495,641,1,100,1,100,1,100,0,0,0
"Berlin","MA",2004,608,549,102,17351861,667,1.01333333333333,101.3,1,100,1.0405616224649,104.1,1.3,0,4.1
"Berlin","MA",2005,604,567,94,17816762,667,1.00666666666667,100.7,0.92156862745098,92.2,1.0405616224649,104.1,0.7,-7.8,4.1
"Berlin","MA",2006,500,619,88,16085312,705,0.833333333333333,83.3,0.862745098039216,86.3,1.09984399375975,110,-16.7,-13.7,10
"Berlin","MA",2007,477,670,87,16606657,742,0.795,79.5,0.852941176470588,85.3,1.15756630265211,115.8,-20.5,-14.7,15.8
"Berlin","MA",2008,463,686,90,16505568,732,0.771666666666667,77.2,0.882352941176471,88.2,1.14196567862715,114.2,-22.8,-11.8,14.2
"Berlin","MA",2009,467,681,94,16530536,729,0.778333333333333,77.8,0.92156862745098,92.2,1.13728549141966,113.7,-22.2,-7.8,13.7
"Berlin","MA",2010,454,661,92,15593555,696,0.756666666666667,75.7,0.901960784313726,90.2,1.08580343213729,108.6,-24.3,-9.8,8.6
"Berlin","MA",2011,471,660,94,16167337,674,0.785,78.5,0.92156862745098,92.2,1.05148205928237,105.1,-21.5,-7.8,5.1
"Berlin","MA",2012,477,698,82,17310343,698,0.795,79.5,0.803921568627451,80.4,1.08892355694228,108.9,-20.5,-19.6,8.9
"Bernardston","MA",2003,429,411,65,9149047,513,1,100,1,100,1,100,0,0,0
"Bernardston","MA",2004,453,433,66,10199040,526,1.05594405594406,105.6,1.01538461538462,101.5,1.02534113060429,102.5,5.6,1.5,2.5
"Bernardston","MA",2005,415,463,66,9996896,544,0.967365967365967,96.7,1.01538461538462,101.5,1.06042884990253,106,-3.3,1.5,6
"Bernardston","MA",2006,386,513,59,10291311,584,0.8997668997669,90,0.907692307692308,90.8,1.13840155945419,113.8,-10,-9.2,13.8
"Bernardston","MA",2007,376,556,57,10867019,616,0.876456876456876,87.6,0.876923076923077,87.7,1.20077972709552,120.1,-12.4,-12.3,20.1
"Bernardston","MA",2008,353,615,55,11291312,656,0.822843822843823,82.3,0.846153846153846,84.6,1.27875243664717,127.9,-17.7,-15.4,27.9
"Bernardston","MA",2009,338,584,58,10265875,625,0.787878787878788,78.8,0.892307692307692,89.2,1.21832358674464,121.8,-21.2,-10.8,21.8
"Bernardston","MA",2010,342,517,60,9193188,544,0.797202797202797,79.7,0.923076923076923,92.3,1.06042884990253,106,-20.3,-7.7,6
"Bernardston","MA",2011,371,511,59,9850638,522,0.864801864801865,86.5,0.907692307692308,90.8,1.01754385964912,101.8,-13.5,-9.2,1.8
"Bernardston","MA",2012,532,532,57,14730431,532,1.24009324009324,124,0.876923076923077,87.7,1.03703703703704,103.7,24,-12.3,3.7
"Beverly","MA",2003,19785,895,1278,920274859,1117,1,100,1,100,1,100,0,0,0
"Beverly","MA",2004,20006,935,1337,972565302,1136,1.01117007834218,101.1,1.04616588419405,104.6,1.01700984780662,101.7,1.1,4.6,1.7
"Beverly","MA",2005,19910,974,1288,1008547896,1145,1.00631791761435,100.6,1.00782472613459,100.8,1.02506714413608,102.5,0.6,0.8,2.5
"Beverly","MA",2006,20801,1063,1318,1149652877,1211,1.05135203436947,105.1,1.03129890453834,103.1,1.08415398388541,108.4,5.1,3.1,8.4
"Beverly","MA",2007,21129,1139,1311,1251462540,1261,1.06793025018954,106.8,1.02582159624413,102.6,1.12891674127126,112.9,6.8,2.6,12.9
"Beverly","MA",2008,21417,1097,1329,1222064057,1170,1.08248673237301,108.2,1.03990610328638,104,1.04744852282901,104.7,8.2,4,4.7
"Beverly","MA",2009,20702,1050,1343,1129962837,1124,1.0463482436189,104.6,1.0508607198748,105.1,1.00626678603402,100.6,4.6,5.1,0.6
"Beverly","MA",2010,20875,1091,1419,1184290934,1149,1.05509224159717,105.5,1.11032863849765,111,1.02864816472695,102.9,5.5,11,2.9
"Beverly","MA",2011,21365,1102,1469,1224836049,1125,1.07985847864544,108,1.14945226917058,114.9,1.00716204118174,100.7,8,14.9,0.7
"Beverly","MA",2012,22082,1128,1433,1295287418,1128,1.11609805408137,111.6,1.12128325508607,112.1,1.00984780662489,101,11.6,12.1,1
"Billerica","MA",2003,22805,1059,1190,1256190283,1321,1,100,1,100,1,100,0,0,0
"Billerica","MA",2004,22674,1171,1203,1380841759,1423,0.994255645691734,99.4,1.0109243697479,101.1,1.07721423164269,107.7,-0.6,1.1,7.7
"Billerica","MA",2005,22825,1214,1180,1440786788,1427,1.00087700065775,100.1,0.991596638655462,99.2,1.08024224072672,108,0.1,-0.8,8
"Billerica","MA",2006,22871,1236,1175,1469422468,1408,1.00289410217058,100.3,0.987394957983193,98.7,1.06585919757759,106.6,0.3,-1.3,6.6
"Billerica","MA",2007,22867,1330,1189,1581202955,1473,1.00271870203903,100.3,0.999159663865546,99.9,1.11506434519304,111.5,0.3,-0.1,11.5
"Billerica","MA",2008,22377,1264,1186,1471162413,1348,0.981232185924139,98.1,0.996638655462185,99.7,1.02043906131718,102,-1.9,-0.3,2
"Billerica","MA",2009,20453,1252,1169,1331641037,1340,0.896864722648542,89.7,0.982352941176471,98.2,1.01438304314913,101.4,-10.3,-1.8,1.4
"Billerica","MA",2010,19926,1286,1200,1332457341,1354,0.873755755316816,87.4,1.00840336134454,100.8,1.02498107494322,102.5,-12.6,0.8,2.5
"Billerica","MA",2011,20304,1322,1214,1396028937,1349,0.890331067748301,89,1.02016806722689,102,1.02119606358819,102.1,-11,2,2.1
"Billerica","MA",2012,20892,1305,1191,1417370615,1305,0.916114887086165,91.6,1.00084033613445,100.1,0.987887963663891,98.8,-8.4,0.1,-1.2
"Blackstone","MA",2003,1062,587,152,32425743,732,1,100,1,100,1,100,0,0,0
"Blackstone","MA",2004,1172,611,157,37264841,743,1.10357815442561,110.4,1.03289473684211,103.3,1.01502732240437,101.5,10.4,3.3,1.5
"Blackstone","MA",2005,1195,634,152,39415350,745,1.12523540489642,112.5,1,100,1.01775956284153,101.8,12.5,0,1.8
"Blackstone","MA",2006,1287,685,150,45817910,780,1.21186440677966,121.2,0.986842105263158,98.7,1.0655737704918,106.6,21.2,-1.3,6.6
"Blackstone","MA",2007,1208,691,148,43404420,765,1.13747645951036,113.7,0.973684210526316,97.4,1.04508196721311,104.5,13.7,-2.6,4.5
"Blackstone","MA",2008,1063,681,150,37656126,726,1.00094161958569,100.1,0.986842105263158,98.7,0.991803278688525,99.2,0.1,-1.3,-0.8
"Blackstone","MA",2009,1027,678,147,36188779,726,0.967043314500942,96.7,0.967105263157895,96.7,0.991803278688525,99.2,-3.3,-3.3,-0.8
"Blackstone","MA",2010,1072,674,150,37551928,710,1.00941619585687,100.9,0.986842105263158,98.7,0.969945355191257,97,0.9,-1.3,-3
"Blackstone","MA",2011,1097,688,157,39227082,702,1.03295668549906,103.3,1.03289473684211,103.3,0.959016393442623,95.9,3.3,3.3,-4.1
"Blackstone","MA",2012,1112,707,154,40870028,707,1.04708097928437,104.7,1.01315789473684,101.3,0.965846994535519,96.6,4.7,1.3,-3.4
"Blandford","MA",2003,188,272,22,2649768,339,1,100,1,100,1,100,0,0,0
"Blandford","MA",2004,215,261,19,2922855,317,1.1436170212766,114.4,0.863636363636364,86.4,0.935103244837758,93.5,14.4,-13.6,-6.5
"Blandford","MA",2005,216,271,18,3047096,319,1.14893617021277,114.9,0.818181818181818,81.8,0.941002949852507,94.1,14.9,-18.2,-5.9
"Blandford","MA",2006,223,271,17,3147400,309,1.18617021276596,118.6,0.772727272727273,77.3,0.911504424778761,91.2,18.6,-22.7,-8.8
"Blandford","MA",2007,235,296,17,3618775,328,1.25,125,0.772727272727273,77.3,0.967551622418879,96.8,25,-22.7,-3.2
"Blandford","MA",2008,221,320,19,3674806,341,1.17553191489362,117.6,0.863636363636364,86.4,1.00589970501475,100.6,17.6,-13.6,0.6
"Blandford","MA",2009,219,332,20,3778964,355,1.16489361702128,116.5,0.909090909090909,90.9,1.04719764011799,104.7,16.5,-9.1,4.7
"Blandford","MA",2010,246,333,22,4264086,351,1.30851063829787,130.9,1,100,1.0353982300885,103.5,30.9,0,3.5
"Blandford","MA",2011,219,307,22,3499966,313,1.16489361702128,116.5,1,100,0.92330383480826,92.3,16.5,0,-7.7
"Blandford","MA",2012,213,277,16,3063841,277,1.13297872340426,113.3,0.727272727272727,72.7,0.817109144542773,81.7,13.3,-27.3,-18.3
"Bolton","MA",2003,1918,776,141,77390390,968,1,100,1,100,1,100,0,0,0
"Bolton","MA",2004,1896,830,144,81827403,1009,0.988529718456726,98.9,1.02127659574468,102.1,1.04235537190083,104.2,-1.1,2.1,4.2
"Bolton","MA",2005,1646,944,159,80801768,1110,0.858185610010427,85.8,1.12765957446809,112.8,1.14669421487603,114.7,-14.2,12.8,14.7
"Bolton","MA",2006,1487,1043,160,80681547,1188,0.775286757038582,77.5,1.13475177304965,113.5,1.22727272727273,122.7,-22.5,13.5,22.7
"Bolton","MA",2007,1527,1056,164,83814977,1169,0.79614181438999,79.6,1.16312056737589,116.3,1.20764462809917,120.8,-20.4,16.3,20.8
"Bolton","MA",2008,1535,1068,149,85231555,1139,0.800312825860271,80,1.05673758865248,105.7,1.17665289256198,117.7,-20,5.7,17.7
"Bolton","MA",2009,1318,1057,143,72437204,1131,0.687174139728884,68.7,1.01418439716312,101.4,1.16838842975207,116.8,-31.3,1.4,16.8
"Bolton","MA",2010,1217,1135,146,71838403,1195,0.63451511991658,63.5,1.0354609929078,103.5,1.2345041322314,123.5,-36.5,3.5,23.5
"Bolton","MA",2011,1289,1087,148,72839308,1109,0.672054223149114,67.2,1.04964539007092,105,1.14566115702479,114.6,-32.8,5,14.6
"Bolton","MA",2012,1312,1047,145,71432508,1047,0.684045881126173,68.4,1.02836879432624,102.8,1.08161157024793,108.2,-31.6,2.8,8.2
"Boston","MA",2003,537895,1177,20264,32908583430,1469,1,100,1,100,1,100,0,0,0
"Boston","MA",2004,533884,1303,20647,36182392647,1584,0.992543154333095,99.3,1.01890051322542,101.9,1.0782845473111,107.8,-0.7,1.9,7.8
"Boston","MA",2005,538785,1319,19860,36967111021,1551,1.00165459801634,100.2,0.98006316620608,98,1.05582028590878,105.6,0.2,-2,5.6
"Boston","MA",2006,548831,1386,19870,39557630057,1578,1.02033110551316,102,0.980556652191078,98.1,1.07420013614704,107.4,2,-1.9,7.4
"Boston","MA",2007,562720,1476,20021,43177859589,1634,1.04615213006256,104.6,0.988008290564548,98.8,1.11232130701157,111.2,4.6,-1.2,11.2
"Boston","MA",2008,568204,1508,19955,44557789513,1608,1.05634742840145,105.6,0.984751283063561,98.5,1.09462219196732,109.5,5.6,-1.5,9.5
"Boston","MA",2009,550653,1466,20321,41978445008,1569,1.02371838369942,102.4,1.00281287011449,100.3,1.06807351940095,106.8,2.4,0.3,6.8
"Boston","MA",2010,552369,1490,21244,42786016991,1569,1.02690859740284,102.7,1.04836162652981,104.8,1.06807351940095,106.8,2.7,4.8,6.8
"Boston","MA",2011,561126,1540,21864,44922726251,1572,1.0431887264243,104.3,1.07895775759968,107.9,1.07011572498298,107,4.3,7.9,7
"Boston","MA",2012,570888,1585,21826,47066367537,1585,1.061337249835,106.1,1.07708251085669,107.7,1.07896528250511,107.9,6.1,7.7,7.9
"Bourne","MA",2003,7082,640,709,235692069,799,1,100,1,100,1,100,0,0,0
"Bourne","MA",2004,7021,664,732,242336637,807,0.991386613950861,99.1,1.03244005641749,103.2,1.01001251564456,101,-0.9,3.2,1
"Bourne","MA",2005,7508,707,744,275918199,831,1.06015249929398,106,1.04936530324401,104.9,1.04005006257822,104,6,4.9,4
"Bourne","MA",2006,7370,733,737,280814104,835,1.04066647839593,104.1,1.0394922425952,103.9,1.0450563204005,104.5,4.1,3.9,4.5
"Bourne","MA",2007,7362,759,742,290715215,840,1.03953685399605,104,1.04654442877292,104.7,1.05131414267835,105.1,4,4.7,5.1
"Bourne","MA",2008,7282,788,730,298283773,840,1.02824060999718,102.8,1.0296191819464,103,1.05131414267835,105.1,2.8,3,5.1
"Bourne","MA",2009,7262,804,718,303460565,860,1.02541654899746,102.5,1.01269393511989,101.3,1.07634543178974,107.6,2.5,1.3,7.6
"Bourne","MA",2010,7273,790,755,298596128,832,1.0269697825473,102.7,1.06488011283498,106.5,1.04130162703379,104.1,2.7,6.5,4.1
"Bourne","MA",2011,7169,828,735,308822252,845,1.01228466534877,101.2,1.03667136812412,103.7,1.0575719649562,105.8,1.2,3.7,5.8
