"","Municipal","State","Year","Average_Monthly_Employment","Average_Weekly_Wage","Number_of_Employer_Establishments","Total_Wages_Paid_to_All_Workers","Inflation_Adjusted_Average_Weekly_Wage","Change","Employment_Change_Pct","Establishment_Change","Establishment_Change_Pct","Average_Weekly_Wage_Change","Average_Weekly_Wage_Change_Pct","Employment_difference","Establishment_difference","Average_Weekly_Wage_difference"
"157","Arlington","MA",2013,8685,870,1033,393122461,915.423876509399,1.10482126955858,110.482126955858,1.06166495375128,106.166495375128,0.949123539432988,94.9123539432988,10.5,6.2,-5.1
"158","Arlington","MA",2014,8823,903,1071,414408807,934.979724249797,1.12237628800407,112.237628800407,1.10071942446043,110.071942446043,0.969399300094546,96.9399300094546,12.2,10.1,-3.1
"159","Arlington","MA",2015,9009,945,1105,442743080,977.307112991895,1.14603739982191,114.603739982191,1.13566289825283,113.566289825283,1.01328489457024,101.328489457024,14.6,13.6,1.3
"160","Arlington","MA",2016,9161,954,1111,454459413,974.323582228852,1.16537336216766,116.537336216766,1.14182939362795,114.182939362795,1.0101915305555,101.01915305555,16.5,14.2,1
"161","Arlington","MA",2017,9407,978,1116,478191399,978,1.19666709070093,119.666709070093,1.1469681397739,114.69681397739,1.01400328895172,101.400328895172,19.7,14.7,1.4
"162","Ashburnham","MA",2003,1088,630,111,35640182,839.269565217391,1,100,1,100,1,100,0,0,0
"163","Ashburnham","MA",2004,1125,635,121,37169648,823.987294865008,1.03400735294118,103.400735294118,1.09009009009009,109.009009009009,0.981790987084793,98.1790987084793,3.4,9,-1.8
"164","Ashburnham","MA",2005,1135,668,123,39404148,838.403277009729,1.04319852941176,104.319852941176,1.10810810810811,110.810810810811,0.998967806955518,99.8967806955518,4.3,10.8,-0.1
"165","Ashburnham","MA",2006,1136,712,128,42085223,865.701587301587,1.04411764705882,104.411764705882,1.15315315315315,115.315315315315,1.03149407911313,103.149407911313,4.4,15.3,3.1
"166","Ashburnham","MA",2007,1089,697,127,39459479,823.994366794957,1.00091911764706,100.091911764706,1.14414414414414,114.414414414414,0.981799413376228,98.1799413376229,0.1,14.4,-1.8
"167","Ashburnham","MA",2008,1069,732,126,40687024,833.373617645829,0.982536764705882,98.2536764705882,1.13513513513514,113.513513513514,0.992974906018384,99.2974906018384,-1.7,13.5,-0.7
"168","Ashburnham","MA",2009,1012,764,121,40201384,872.910873182714,0.930147058823529,93.0147058823529,1.09009009009009,109.009009009009,1.04008403182905,104.008403182905,-7,9,4
"169","Ashburnham","MA",2010,1006,751,125,39303371,844.210294603221,0.924632352941177,92.4632352941177,1.12612612612613,112.612612612613,1.00588693977548,100.588693977548,-7.5,12.6,0.6
"170","Ashburnham","MA",2011,984,763,124,39019741,831.454572128444,0.904411764705882,90.4411764705882,1.11711711711712,111.711711711712,0.990688339702962,99.0688339702962,-9.6,11.7,-0.9
"171","Ashburnham","MA",2012,982,797,118,40702842,850.896103556713,0.902573529411765,90.2573529411765,1.06306306306306,106.306306306306,1.01385316329958,101.385316329958,-9.7,6.3,1.4
"172","Ashburnham","MA",2013,1019,799,125,42338074,840.716870495413,0.936580882352941,93.6580882352941,1.12612612612613,112.612612612613,1.00172448202342,100.172448202342,-6.3,12.6,0.2
"173","Ashburnham","MA",2014,1044,798,129,43320419,826.261151662612,0.959558823529412,95.9558823529412,1.16216216216216,116.216216216216,0.984500315400559,98.4500315400559,-4,16.2,-1.5
"174","Ashburnham","MA",2015,1032,841,129,45116950,869.751621191729,0.948529411764706,94.8529411764706,1.16216216216216,116.216216216216,1.03631974426052,103.631974426052,-5.1,16.2,3.6
"175","Ashburnham","MA",2016,1096,853,131,48640097,871.171924152212,1.00735294117647,100.735294117647,1.18018018018018,118.018018018018,1.03801205269079,103.801205269079,0.7,18,3.8
"176","Ashburnham","MA",2017,1059,864,134,47556030,864,0.973345588235294,97.3345588235294,1.20720720720721,120.720720720721,1.02946661693398,102.946661693398,-2.7,20.7,2.9
"177","Ashby","MA",2003,251,574,64,7486807,764.667826086956,1,100,1,100,1,100,0,0,0
"178","Ashby","MA",2004,270,572,70,8017757,742.237374272102,1.07569721115538,107.569721115538,1.09375,109.375,0.970666410891591,97.0666410891591,7.6,9.4,-2.9
"179","Ashby","MA",2005,268,570,71,7947730,715.403993855607,1.06772908366534,106.772908366534,1.109375,110.9375,0.935574859369397,93.5574859369397,6.8,10.9,-6.4
"180","Ashby","MA",2006,300,589,77,9190697,716.149206349206,1.19521912350598,119.521912350598,1.203125,120.3125,0.936549416514574,93.6549416514574,19.5,20.3,-6.3
"181","Ashby","MA",2007,308,589,78,9432599,696.316616990287,1.22709163346614,122.709163346614,1.21875,121.875,0.910613201229553,91.0613201229553,22.7,21.9,-8.9
"182","Ashby","MA",2008,279,640,76,9282774,728.632671165752,1.11155378486056,111.155378486056,1.1875,118.75,0.9528747598737,95.28747598737,11.2,18.8,-4.7
"183","Ashby","MA",2009,285,638,77,9450207,728.949132317502,1.13545816733068,113.545816733068,1.203125,120.3125,0.953288614283358,95.3288614283358,13.5,20.3,-4.7
"184","Ashby","MA",2010,278,667,82,9644769,749.784642477162,1.10756972111554,110.756972111554,1.28125,128.125,0.980536406656526,98.0536406656526,10.8,28.1,-1.9
"185","Ashby","MA",2011,280,691,82,10057859,752.994900839783,1.11553784860558,111.553784860558,1.28125,128.125,0.984734645752121,98.473464575212,11.6,28.1,-1.5
"186","Ashby","MA",2012,312,606,77,9836939,646.979973344251,1.24302788844622,124.302788844622,1.203125,120.3125,0.846092840933362,84.6092840933362,24.3,20.3,-15.4
"187","Ashby","MA",2013,348,627,78,11352703,659.736517898153,1.38645418326693,138.645418326693,1.21875,121.875,0.86277530633691,86.277530633691,38.6,21.9,-13.7
"188","Ashby","MA",2014,375,690,77,13457628,714.436334144363,1.49402390438247,149.402390438247,1.203125,120.3125,0.934309395231596,93.4309395231596,49.4,20.3,-6.6
"189","Ashby","MA",2015,373,762,79,14787661,788.050814920449,1.48605577689243,148.605577689243,1.234375,123.4375,1.03057927643321,103.057927643321,48.6,23.4,3.1
"190","Ashby","MA",2016,389,716,78,14483853,731.253338444295,1.54980079681275,154.980079681275,1.21875,121.875,0.956301956872367,95.6301956872367,55,21.9,-4.4
"191","Ashby","MA",2017,403,720,84,15097085,720,1.60557768924303,160.557768924303,1.3125,131.25,0.941585320366445,94.1585320366445,60.6,31.2,-5.8
"192","Ashfield","MA",2003,241,363,43,4549251,483.579130434783,1,100,1,100,1,100,0,0,0
"193","Ashfield","MA",2004,230,477,49,5710523,618.963684489148,0.954356846473029,95.4356846473029,1.13953488372093,113.953488372093,1.27996359961325,127.996359961325,-4.6,14,28
"194","Ashfield","MA",2005,228,520,43,6160253,652.649257552483,0.946058091286307,94.6058091286307,1,100,1.34962246399197,134.962246399197,-5.4,0,35
"195","Ashfield","MA",2006,241,462,38,5784728,561.733333333333,1,100,0.883720930232558,88.3720930232558,1.16161616161616,116.161616161616,0,-11.6,16.2
"196","Ashfield","MA",2007,245,443,40,5647795,523.715214476565,1.01659751037344,101.659751037344,0.930232558139535,93.0232558139535,1.08299796561877,108.299796561877,1.7,-7,8.3
"197","Ashfield","MA",2008,240,468,41,5838652,532.812640789957,0.995850622406639,99.5850622406639,0.953488372093023,95.3488372093023,1.10181065984156,110.181065984156,-0.4,-4.7,10.2
"198","Ashfield","MA",2009,245,454,42,5784900,518.719288514336,1.01659751037344,101.659751037344,0.976744186046512,97.6744186046512,1.07266682093571,107.266682093571,1.7,-2.3,7.3
"199","Ashfield","MA",2010,247,422,42,5417718,474.376490442822,1.02489626556017,102.489626556017,0.976744186046512,97.6744186046512,0.980969732950042,98.0969732950042,2.5,-2.3,-1.9
"200","Ashfield","MA",2011,224,479,44,5578528,521.97475760095,0.929460580912863,92.9460580912863,1.02325581395349,102.325581395349,1.07939885067341,107.939885067341,-7.1,2.3,7.9
"201","Ashfield","MA",2012,245,459,43,5842052,490.039286740943,1.01659751037344,101.659751037344,1,100,1.01335904694719,101.335904694719,1.7,0,1.3
"202","Ashfield","MA",2013,240,519,49,6482467,546.09769184871,0.995850622406639,99.5850622406639,1.13953488372093,113.953488372093,1.12928300143498,112.928300143498,-0.4,14,12.9
"203","Ashfield","MA",2014,248,567,51,7312855,587.080291970803,1.02904564315353,102.904564315353,1.18604651162791,118.604651162791,1.21403148941304,121.403148941304,2.9,18.6,21.4
"204","Ashfield","MA",2015,261,562,55,7622232,581.21333068936,1.08298755186722,108.298755186722,1.27906976744186,127.906976744186,1.20189911869603,120.189911869603,8.3,27.9,20.2
"205","Ashfield","MA",2016,286,558,58,8302493,569.8873782848,1.18672199170124,118.672199170124,1.34883720930233,134.883720930233,1.1784780244185,117.84780244185,18.7,34.9,17.8
"206","Ashfield","MA",2017,277,551,54,7942785,551,1.149377593361,114.9377593361,1.25581395348837,125.581395348837,1.13942055254659,113.942055254659,14.9,25.6,13.9
"207","Ashland","MA",2003,4502,712,447,166605442,948.507826086956,1,100,1,100,1,100,0,0,0
"208","Ashland","MA",2004,4832,724,474,181974405,939.475277924828,1.0733007552199,107.33007552199,1.06040268456376,106.040268456376,0.990477096852862,99.0477096852862,7.3,6,-1
"209","Ashland","MA",2005,4936,765,466,196256862,960.147465437788,1.0964015992892,109.64015992892,1.04250559284116,104.250559284116,1.01227152695076,101.227152695076,9.6,4.3,1.2
"210","Ashland","MA",2006,4906,751,457,191476097,913.120634920635,1.08973789426921,108.973789426921,1.02237136465324,102.237136465324,0.962691724629927,96.2691724629927,9,2.2,-3.7
"211","Ashland","MA",2007,4994,778,469,201983125,919.75267914846,1.10928476232785,110.928476232785,1.04921700223714,104.921700223714,0.969683806345462,96.9683806345463,10.9,4.9,-3
"212","Ashland","MA",2008,5164,781,446,209705611,889.159556531957,1.14704575744114,114.704575744114,0.997762863534676,99.7762863534676,0.937429857801133,93.7429857801133,14.7,-0.2,-6.3
"213","Ashland","MA",2009,4998,775,430,201549091,885.478961670947,1.11017325633052,111.017325633052,0.961968680089485,96.1968680089485,0.933549452432002,93.3549452432002,11,-3.8,-6.6
"214","Ashland","MA",2010,4688,813,425,198232563,913.905418791503,1.04131497112394,104.131497112394,0.950782997762864,95.0782997762864,0.963519112500943,96.3519112500943,4.1,-4.9,-3.6
"215","Ashland","MA",2011,4678,834,439,202952893,908.824525760317,1.03909373611728,103.909373611728,0.982102908277405,98.2102908277405,0.958162390193077,95.8162390193077,3.9,-1.8,-4.2
"216","Ashland","MA",2012,4739,841,432,207273188,897.871547165867,1.05264326965793,105.264326965793,0.966442953020134,96.6442953020134,0.946614801134548,94.6614801134548,5.3,-3.4,-5.3
"217","Ashland","MA",2013,4682,848,407,206513027,892.275226758586,1.03998223011995,103.998223011995,0.910514541387025,91.0514541387025,0.940714670156854,94.0714670156854,4,-8.9,-5.9
"218","Ashland","MA",2014,4605,870,423,208329170,900.81103000811,1.02287872056864,102.287872056864,0.946308724832215,94.6308724832215,0.949713861322981,94.9713861322981,2.3,-5.4,-5
"219","Ashland","MA",2015,4637,906,439,218422720,936.973803566833,1.02998667258996,102.998667258996,0.982102908277405,98.2102908277405,0.987839823559804,98.7839823559804,3,-1.8,-1.2
"220","Ashland","MA",2016,4945,889,466,228691536,907.93885178349,1.0984007107952,109.84007107952,1.04250559284116,104.250559284116,0.957228635138591,95.7228635138591,9.8,4.3,-4.3
"221","Ashland","MA",2017,4973,913,471,235990501,913,1.10462016881386,110.462016881386,1.05369127516779,105.369127516779,0.962564540734004,96.2564540734004,10.5,5.4,-3.7
"222","Athol","MA",2003,3534,546,262,100296249,727.366956521739,1,100,1,100,1,100,0,0,0
"223","Athol","MA",2004,3339,577,253,100124993,748.725463208047,0.944821731748727,94.4821731748727,0.965648854961832,96.5648854961832,1.02936414212222,102.936414212222,-5.5,-3.4,2.9
"224","Athol","MA",2005,3375,584,252,102456277,732.975320020481,0.955008488964346,95.5008488964346,0.961832061068702,96.1832061068702,1.00771050079806,100.771050079806,-4.5,-3.8,0.8
"225","Athol","MA",2006,3311,605,261,104232020,735.603174603175,0.9368986983588,93.68986983588,0.99618320610687,99.618320610687,1.0113233327519,101.13233327519,-6.3,-0.4,1.1
"226","Athol","MA",2007,3382,624,249,109661122,737.693665538096,0.956989247311828,95.6989247311828,0.950381679389313,95.0381679389313,1.01419738541016,101.419738541016,-4.3,-5,1.4
"227","Athol","MA",2008,3461,661,243,118927676,752.540930688379,0.979343520090549,97.9343520090549,0.927480916030534,92.7480916030534,1.0346097302619,103.46097302619,-2.1,-7.3,3.5
"228","Athol","MA",2009,3474,635,258,114676777,725.521471820712,0.9830220713073,98.30220713073,0.984732824427481,98.4732824427481,0.997462787270606,99.7462787270606,-1.7,-1.5,-0.3
"229","Athol","MA",2010,3352,672,277,117116229,755.405217008475,0.948500282965478,94.8500282965478,1.05725190839695,105.725190839695,1.03854761373931,103.854761373931,-5.1,5.7,3.9
"230","Athol","MA",2011,3409,698,274,123688492,760.622924437292,0.964629315223543,96.4629315223543,1.04580152671756,104.580152671756,1.04572103202843,104.572103202843,-3.5,4.6,4.6
"231","Athol","MA",2012,3433,710,273,126734952,758.012840056796,0.971420486700623,97.1420486700623,1.04198473282443,104.198473282443,1.04213263093722,104.213263093722,-2.9,4.2,4.2
"232","Athol","MA",2013,3480,700,283,126742596,736.547946616758,0.98471986417657,98.471986417657,1.08015267175573,108.015267175573,1.0126222259792,101.26222259792,-1.5,8,1.3
"233","Athol","MA",2014,3445,724,289,129752006,749.640443363071,0.974816072439162,97.4816072439162,1.1030534351145,110.30534351145,1.03062207685079,103.062207685079,-2.5,10.3,3.1
"234","Athol","MA",2015,3711,689,320,132992244,712.555133176101,1.05008488964346,105.008488964346,1.22137404580153,122.137404580153,0.979636381316429,97.963638131643,5,22.1,-2
"235","Athol","MA",2016,3664,699,333,133258801,713.89117817397,1.03678551216752,103.678551216752,1.27099236641221,127.099236641221,0.981473205200013,98.1473205200013,3.7,27.1,-1.9
"236","Athol","MA",2017,3727,714,354,138321892,714,1.05461233729485,105.461233729485,1.35114503816794,135.114503816794,0.981622815826471,98.1622815826471,5.5,35.1,-1.8
"237","Attleboro","MA",2003,19744,683,1049,701378281,909.874782608696,1,100,1,100,1,100,0,0,0
"238","Attleboro","MA",2004,19710,715,1087,732734541,927.796717840127,0.998277957860616,99.8277957860616,1.03622497616778,103.622497616778,1.01969714467748,101.969714467748,-0.2,3.6,2
"239","Attleboro","MA",2005,19089,732,1078,726899571,918.729339477727,0.966825364667747,96.6825364667747,1.02764537654909,102.764537654909,1.00973162135964,100.973162135964,-3.3,2.8,1
"240","Attleboro","MA",2006,18639,775,1093,750838738,942.301587301587,0.944033630470016,94.4033630470016,1.0419447092469,104.19447092469,1.03563875525808,103.563875525808,-5.6,4.2,3.6
"241","Attleboro","MA",2007,18664,792,1088,768573473,936.303498567584,0.945299837925446,94.5299837925446,1.0371782650143,103.71782650143,1.02904654185834,102.904654185834,-5.5,3.7,2.9
"242","Attleboro","MA",2008,17872,819,1057,760760914,932.422121382424,0.905186385737439,90.5186385737439,1.00762631077216,100.762631077216,1.02478070521867,102.478070521867,-9.5,0.8,2.5
"243","Attleboro","MA",2009,16506,799,1067,686120955,912.900245645273,0.836000810372772,83.6000810372771,1.01715919923737,101.715919923737,1.00332514220023,100.332514220023,-16.4,1.7,0.3
"244","Attleboro","MA",2010,16340,848,1121,720278261,953.249440510695,0.82759319286872,82.759319286872,1.06863679694948,106.863679694948,1.04767101883804,104.767101883804,-17.2,6.9,4.8
"245","Attleboro","MA",2011,16169,918,1126,771464876,1000.36080893042,0.818932333873582,81.8932333873582,1.07340324118208,107.340324118208,1.09944887807781,109.944887807781,-18.1,7.3,9.9
"246","Attleboro","MA",2012,16405,877,1086,747732935,936.306001027901,0.830885332252836,83.0885332252836,1.03527168732126,103.527168732126,1.02904929219318,102.904929219318,-16.9,3.5,2.9
"247","Attleboro","MA",2013,16731,912,1069,793799415,959.616753306404,0.847396677471637,84.7396677471637,1.01906577693041,101.906577693041,1.05466902880317,105.466902880317,-15.3,1.9,5.5
"248","Attleboro","MA",2014,17115,922,1102,820708523,954.652608813193,0.866845623987034,86.6845623987034,1.05052430886559,105.052430886559,1.04921317423054,104.921317423054,-13.3,5.1,4.9
"249","Attleboro","MA",2015,17839,936,1121,868097737,967.999426201496,0.903514991896272,90.3514991896272,1.06863679694948,106.863679694948,1.06388202498167,106.388202498167,-9.6,6.9,6.4
"250","Attleboro","MA",2016,17790,937,1138,867050490,956.961421958526,0.901033225283631,90.1033225283631,1.08484270734032,108.484270734032,1.05175068069787,105.175068069787,-9.9,8.5,5.2
"251","Attleboro","MA",2017,17798,981,1146,907820758,981,0.901438411669368,90.1438411669368,1.09246901811249,109.246901811249,1.07817033590862,107.817033590862,-9.9,9.2,7.8
"252","Auburn","MA",2003,10776,650,609,364436145,865.913043478261,1,100,1,100,1,100,0,0,0
"253","Auburn","MA",2004,10681,676,613,375491228,877.189624139756,0.991184112843356,99.1184112843356,1.00656814449918,100.656814449918,1.01302276336686,101.302276336686,-0.9,0.7,1.3
"254","Auburn","MA",2005,10432,702,613,380567050,881.076497695852,0.96807720861173,96.807720861173,1.00656814449918,100.656814449918,1.01751152073733,101.751152073733,-3.2,0.7,1.8
"255","Auburn","MA",2006,10748,730,624,408139626,887.587301587302,0.997401633259094,99.7401633259094,1.02463054187192,102.463054187192,1.02503052503053,102.503052503053,-0.3,2.5,2.5
"256","Auburn","MA",2007,10696,768,624,427256608,907.930665277657,0.992576095025984,99.2576095025984,1.02463054187192,102.463054187192,1.04852406614712,104.852406614712,-0.7,2.5,4.9
"257","Auburn","MA",2008,10672,773,615,429199456,880.051648142385,0.990348923533779,99.0348923533779,1.00985221674877,100.985221674877,1.01632797284971,101.632797284971,-1,1,1.6
"258","Auburn","MA",2009,9896,766,615,394273649,875.195980180575,0.91833704528582,91.833704528582,1.00985221674877,100.985221674877,1.01072040289984,101.072040289984,-8.2,1,1.1
"259","Auburn","MA",2010,9913,787,635,405608109,884.678431228675,0.919914625092799,91.9914625092799,1.04269293924466,104.269293924466,1.02167121501604,102.167121501604,-8,4.3,2.2
"260","Auburn","MA",2011,10327,792,643,425242058,863.056384175265,0.958333333333333,95.8333333333333,1.05582922824302,105.582922824302,0.996700985942514,99.6700985942514,-4.2,5.6,-0.3
"261","Auburn","MA",2012,10332,817,631,439118164,872.24857792451,0.958797327394209,95.8797327394209,1.03612479474548,103.612479474548,1.00731659430929,100.731659430929,-4.1,3.6,0.7
"262","Auburn","MA",2013,10430,850,632,461158342,894.379649463206,0.967891610987379,96.7891610987379,1.03776683087028,103.776683087028,1.03287467049878,103.287467049878,-3.2,3.8,3.3
