"Municipal","County","State","Year","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Assessed","R/O as % of Total Value","CIP as % of Total Value","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Assessed","Percentage_of_Residential","Percentage_of_Open_Space","Percentage_of_Commercial","Percentage_of_Industrial","Percentage_of_Personal_Property","Total_Assessed_Pct_Change","Total_Assessed_Million","Residential_Million","Open_Space_Million","Commercial_Million","Industrial_Million","Personal_Property_Million"
"Falmouth","Barnstable","MA",2016,10268959256,3232100,604755692,77683600,239818381,11194449029,91.76,8.24,10743884770,3381580,632724827,81276362,250909658,11712177196,91.73,0.03,5.4,0.69,2.14,26.6,11712.18,10743.88,3.38,632.72,81.28,250.91
"Falmouth","Barnstable","MA",2017,10384849550,3251100,607421068,80184800,244381580,11320088098,91.77,8.23,10638497128,3330507,622257189,82143295,250350544,11596578664,91.74,0.03,5.37,0.71,2.16,25.3,11596.58,10638.5,3.33,622.26,82.14,250.35
"Falmouth","Barnstable","MA",2018,10660098706,3331200,631222433,87507900,236231350,11618391589,91.78,8.22,10660098706,3331200,631222433,87507900,236231350,11618391589,91.75,0.03,5.43,0.75,2.03,25.5,11618.39,10660.1,3.33,631.22,87.51,236.23
"Harwich","Barnstable","MA",2003,3040782578,0,191782642,19158400,82046670,3333770290,91.21,8.79,4149792341,0,261728065,26145698,111970072,4549636175,91.21,0,5.75,0.57,2.46,0,4549.64,4149.79,0,261.73,26.15,111.97
"Harwich","Barnstable","MA",2004,3901234657,0,217336943,22042600,70760200,4211374400,92.64,7.36,5185957284,0,288908564,29301488,94062369,5598229706,92.64,0,5.16,0.52,1.68,23,5598.23,5185.96,0,288.91,29.3,94.06
"Harwich","Barnstable","MA",2005,4237802944,0,236309606,25151700,75104258,4574368508,92.64,7.36,5448755678,0,303835106,32338801,96565309,5881494895,92.64,0,5.17,0.55,1.64,29.3,5881.49,5448.76,0,303.84,32.34,96.57
"Harwich","Barnstable","MA",2006,4669815549,0,256590121,27914000,76029550,5030349220,92.83,7.17,5816584192,0,319601069,34768853,94700160,6265654274,92.83,0,5.1,0.55,1.51,37.7,6265.65,5816.58,0,319.6,34.77,94.7
"Harwich","Barnstable","MA",2007,5059750538,0,270633552,32411700,46236960,5409032750,93.54,6.46,6127744395,0,327757904,39253044,55996490,6550751834,93.54,0,5,0.6,0.85,44,6550.75,6127.74,0,327.76,39.25,56
"Harwich","Barnstable","MA",2008,4862651347,0,279565583,33621000,51404500,5227242430,93.03,6.97,5671290190,0,326056185,39212033,59952856,6096511265,93.03,0,5.35,0.64,0.98,34,6096.51,5671.29,0,326.06,39.21,59.95
"Harwich","Barnstable","MA",2009,4863309939,0,281477201,34247500,60282580,5239317220,92.82,7.18,5692310272,0,329457835,40085333,70558355,6132411795,92.82,0,5.37,0.65,1.15,34.8,6132.41,5692.31,0,329.46,40.09,70.56
"Harwich","Barnstable","MA",2010,4586390128,0,263347052,32410500,62764060,4944911740,92.75,7.25,5281554582,0,303262869,37322997,72277281,5694417729,92.75,0,5.33,0.66,1.27,25.2,5694.42,5281.55,0,303.26,37.32,72.28
"Harwich","Barnstable","MA",2011,4302286678,0,254909182,30476500,64157150,4651829510,92.49,7.51,4802787871,0,284563726,34021946,71620793,5192994335,92.49,0,5.48,0.66,1.38,14.1,5192.99,4802.79,0,284.56,34.02,71.62
"Harwich","Barnstable","MA",2012,4257186934,0,254536416,22985400,63646450,4598355200,92.58,7.42,4656086132,0,278386525,25139136,69610134,5029221927,92.58,0,5.54,0.5,1.38,10.5,5029.22,4656.09,0,278.39,25.14,69.61
"Harwich","Barnstable","MA",2013,4154166443,0,237620107,18169700,69888320,4479844570,92.73,7.27,4477823259,0,256133416,19585326,75333415,4828875417,92.73,0,5.3,0.41,1.56,6.1,4828.88,4477.82,0,256.13,19.59,75.33
"Harwich","Barnstable","MA",2014,4205723813,0,239364277,19467100,70368150,4534923340,92.74,7.26,4461031231,0,253894826,20648845,74639831,4810214733,92.74,0,5.28,0.43,1.55,5.7,4810.21,4461.03,0,253.89,20.65,74.64
"Harwich","Barnstable","MA",2015,4362218987,0,245771003,19809600,72314360,4700113950,92.81,7.19,4621540747,0,260381404,20987226,76613247,4979522623,92.81,0,5.23,0.42,1.54,9.4,4979.52,4621.54,0,260.38,20.99,76.61
"Harwich","Barnstable","MA",2016,4461686152,0,251670218,26499900,74153530,4814009800,92.68,7.32,4668033118,0,263309626,27725485,77583031,5036651260,92.68,0,5.23,0.55,1.54,10.7,5036.65,4668.03,0,263.31,27.73,77.58
"Harwich","Barnstable","MA",2017,4617995392,0,259151168,28645900,77454040,4983246500,92.67,7.33,4730788874,0,265480876,29345570,79345837,5104961157,92.67,0,5.2,0.57,1.55,12.2,5104.96,4730.79,0,265.48,29.35,79.35
"Harwich","Barnstable","MA",2018,4931447716,0,269676804,30490100,82166200,5313780820,92.8,7.2,4931447716,0,269676804,30490100,82166200,5313780820,92.8,0,5.08,0.57,1.55,16.8,5313.78,4931.45,0,269.68,30.49,82.17
"Mashpee","Barnstable","MA",2003,2468612845,2253100,177297815,14054100,72656060,2734873920,90.35,9.65,3368945466,3074833,241960448,19179798,99154594,3732315138,90.26,0.08,6.48,0.51,2.66,0,3732.32,3368.95,3.07,241.96,19.18,99.15
"Mashpee","Barnstable","MA",2004,2541272895,2003800,182264365,14425400,77208320,2817174780,90.28,9.72,3378144060,2663675,242286172,19175855,102633931,3744903692,90.21,0.07,6.47,0.51,2.74,0.3,3744.9,3378.14,2.66,242.29,19.18,102.63
"Mashpee","Barnstable","MA",2005,4086223238,3725000,261041982,20854700,53120300,4424965220,92.43,7.57,5253862051,4789419,335634762,26813933,68299433,5689399598,92.34,0.08,5.9,0.47,1.2,52.4,5689.4,5253.86,4.79,335.63,26.81,68.3
"Mashpee","Barnstable","MA",2006,4356232935,3902600,284557485,22179300,57020850,4723893170,92.3,7.7,5425994958,4860963,354436391,27625880,71023485,5883941678,92.22,0.08,6.02,0.47,1.21,57.6,5883.94,5425.99,4.86,354.44,27.63,71.02
"Mashpee","Barnstable","MA",2007,4759066185,4323700,306096175,20446600,56903230,5146835890,92.55,7.45,5763592675,5236331,370705849,24762394,68914158,6233211408,92.47,0.08,5.95,0.4,1.11,67,6233.21,5763.59,5.24,370.71,24.76,68.91
"Mashpee","Barnstable","MA",2008,4672336921,3347000,322719949,24260100,59617700,5082281670,92,8,5449327261,3903592,376386944,28294454,69531877,5927444129,91.93,0.07,6.35,0.48,1.17,58.8,5927.44,5449.33,3.9,376.39,28.29,69.53
"Mashpee","Barnstable","MA",2009,4558229119,3287900,335150831,27968700,63310180,4987946730,91.45,8.55,5335225343,3848356,392280678,32736248,74102040,5838192664,91.38,0.07,6.72,0.56,1.27,56.4,5838.19,5335.23,3.85,392.28,32.74,74.1
"Mashpee","Barnstable","MA",2010,4275890499,2825000,318773551,26932600,52279640,4676701290,91.49,8.51,4923992165,3253189,367090427,31014805,60203725,5385554311,91.43,0.06,6.82,0.58,1.12,44.3,5385.55,4923.99,3.25,367.09,31.01,60.2
"Mashpee","Barnstable","MA",2011,4075412867,1836500,295445083,23864300,58112560,4454671310,91.53,8.47,4549520976,2050147,329815321,26640524,64873013,4972899980,91.49,0.04,6.63,0.54,1.3,33.2,4972.9,4549.52,2.05,329.82,26.64,64.87
"Mashpee","Barnstable","MA",2012,4073637011,1796800,293156639,24549700,57299090,4450439240,91.57,8.43,4455337548,1965160,320625470,26850011,62668025,4867446215,91.53,0.04,6.59,0.55,1.29,30.4,4867.45,4455.34,1.97,320.63,26.85,62.67
"Mashpee","Barnstable","MA",2013,4025689935,1797600,284115485,24468200,55294060,4391365280,91.71,8.29,4339336970,1937653,306251313,26374551,59602096,4733502584,91.67,0.04,6.47,0.56,1.26,26.8,4733.5,4339.34,1.94,306.25,26.37,59.6
"Mashpee","Barnstable","MA",2014,4032739047,1818900,288639723,23185500,53957460,4400340630,91.69,8.31,4277545468,1929316,306161526,24592970,57232934,4667462214,91.65,0.04,6.56,0.53,1.23,25.1,4667.46,4277.55,1.93,306.16,24.59,57.23
"Mashpee","Barnstable","MA",2015,4193724080,1715100,301363490,25723600,55757850,4578284120,91.64,8.36,4443029287,1817058,319278709,27252796,59072499,4850450350,91.6,0.04,6.58,0.56,1.22,30,4850.45,4443.03,1.82,319.28,27.25,59.07
"Mashpee","Barnstable","MA",2016,4328487444,1736500,337004226,40014200,58664080,4765906450,90.86,9.14,4528674150,1816811,352590217,41864803,61377215,4986323194,90.82,0.04,7.07,0.84,1.23,33.6,4986.32,4528.67,1.82,352.59,41.86,61.38
"Mashpee","Barnstable","MA",2017,4516609730,1727800,347787210,37404500,60183760,4963713000,91.03,8.97,4626926891,1770001,356281833,38318096,61653735,5084950556,90.99,0.03,7.01,0.75,1.21,36.2,5084.95,4626.93,1.77,356.28,38.32,61.65
"Mashpee","Barnstable","MA",2018,4722382219,1727800,366107131,34406600,62441240,5187064990,91.07,8.93,4722382219,1727800,366107131,34406600,62441240,5187064990,91.04,0.03,7.06,0.66,1.2,39,5187.06,4722.38,1.73,366.11,34.41,62.44
"Orleans","Barnstable","MA",2003,2294011496,0,174331805,10053700,34052130,2512449131,91.31,8.69,3130664917,0,237912699,13720405,46471349,3428769369,91.31,0,6.94,0.4,1.36,0,3428.77,3130.66,0,237.91,13.72,46.47
"Orleans","Barnstable","MA",2004,2879107910,0,198014000,11816000,39452770,3128390680,92.03,7.97,3827232133,0,263222348,15707148,52445033,4158606662,92.03,0,6.33,0.38,1.26,21.3,4158.61,3827.23,0,263.22,15.71,52.45
"Orleans","Barnstable","MA",2005,3084629905,0,214501195,10166600,26837515,3336135215,92.46,7.54,3966063295,0,275794939,13071707,34506338,4289436280,92.46,0,6.43,0.3,0.8,25.1,4289.44,3966.06,0,275.79,13.07,34.51
"Orleans","Barnstable","MA",2006,3562766412,0,216583118,8816300,27043440,3815209270,93.38,6.62,4437676515,0,269769529,10981323,33684509,4752111876,93.38,0,5.68,0.23,0.71,38.6,4752.11,4437.68,0,269.77,10.98,33.68
"Orleans","Barnstable","MA",2007,3568888628,0,239147062,9847100,29306570,3847189360,92.77,7.23,4322196741,0,289625360,11925590,35492495,4659240186,92.77,0,6.22,0.26,0.76,35.9,4659.24,4322.2,0,289.63,11.93,35.49
"Orleans","Barnstable","MA",2008,3640591750,0,244538250,9589900,32727530,3927447430,92.7,7.3,4246007127,0,285203951,11184661,38169983,4580565723,92.7,0,6.23,0.24,0.83,33.6,4580.57,4246.01,0,285.2,11.18,38.17
"Orleans","Barnstable","MA",2009,3593788279,0,242255361,8692400,42480110,3887216150,92.45,7.55,4206385814,0,283550236,10174107,49721274,4549831431,92.45,0,6.23,0.22,1.09,32.7,4549.83,4206.39,0,283.55,10.17,49.72
"Orleans","Barnstable","MA",2010,3493272772,0,238607708,8201500,43779010,3783860990,92.32,7.68,4022752164,0,274773754,9444611,50414645,4357385175,92.32,0,6.31,0.22,1.16,27.1,4357.39,4022.75,0,274.77,9.44,50.41
"Orleans","Barnstable","MA",2011,3321382898,0,233106322,7772700,44633420,3606895340,92.08,7.92,3707771864,0,260224457,8676927,49825794,4026499043,92.08,0,6.46,0.22,1.24,17.4,4026.5,3707.77,0,260.22,8.68,49.83
"Orleans","Barnstable","MA",2012,3318697565,0,230665255,7699300,43318420,3600380540,92.18,7.82,3629660137,0,252278632,8420726,47377364,3937736858,92.18,0,6.41,0.21,1.2,14.8,3937.74,3629.66,0,252.28,8.42,47.38
"Orleans","Barnstable","MA",2013,3270370561,0,229044469,8008600,43596510,3551020140,92.1,7.9,3525169626,0,246889638,8632561,46993174,3827684999,92.1,0,6.45,0.23,1.23,11.6,3827.68,3525.17,0,246.89,8.63,46.99
"Orleans","Barnstable","MA",2014,3307794903,0,233239957,8236700,43238940,3592510500,92.07,7.93,3508593770,0,247398731,8736707,45863749,3810592956,92.07,0,6.49,0.23,1.2,11.1,3810.59,3508.59,0,247.4,8.74,45.86
"Orleans","Barnstable","MA",2015,3329579522,0,233161068,8072900,44024730,3614838220,92.11,7.89,3527513744,0,247021844,8552811,46641877,3829730276,92.11,0,6.45,0.22,1.22,11.7,3829.73,3527.51,0,247.02,8.55,46.64
"Orleans","Barnstable","MA",2016,3438508933,0,236353357,7103500,45137320,3727103110,92.26,7.74,3597535333,0,247284381,7432027,47224860,3899476601,92.26,0,6.34,0.19,1.21,13.7,3899.48,3597.54,0,247.28,7.43,47.22
"Orleans","Barnstable","MA",2017,3538643766,0,240165194,7990700,48574270,3835373930,92.26,7.74,3625074332,0,246031174,8185871,49760685,3929052062,92.26,0,6.26,0.21,1.27,14.6,3929.05,3625.07,0,246.03,8.19,49.76
"Orleans","Barnstable","MA",2018,3659753722,0,244565358,8169000,50808520,3963296600,92.34,7.66,3659753722,0,244565358,8169000,50808520,3963296600,92.34,0,6.17,0.21,1.28,15.6,3963.3,3659.75,0,244.57,8.17,50.81
"Provincetown","Barnstable","MA",2003,1320061800,0,370884800,1396500,29613825,1721956925,76.66,23.34,1801504122,0,506150921,1905820,40414341,2349975204,76.66,0,21.54,0.08,1.72,0,2349.98,1801.5,0,506.15,1.91,40.41
"Provincetown","Barnstable","MA",2004,1516318500,0,411278100,1569800,31964900,1961131300,77.32,22.68,2015660082,0,546716834,2086754,42491319,2606954989,77.32,0,20.97,0.08,1.63,10.9,2606.95,2015.66,0,546.72,2.09,42.49
"Provincetown","Barnstable","MA",2005,1636276486,0,410649814,1639400,30709860,2079275560,78.69,21.31,2103842701,0,527993051,2107859,39485206,2673428817,78.69,0,19.75,0.08,1.48,13.8,2673.43,2103.84,0,527.99,2.11,39.49
"Provincetown","Barnstable","MA",2006,1971265339,0,460434861,1851200,19496730,2453048130,80.36,19.64,2455349829,0,573504051,2305800,24284550,3055444230,80.36,0,18.77,0.08,0.79,30,3055.44,2455.35,0,573.5,2.31,24.28
"Provincetown","Barnstable","MA",2007,2112981409,0,461852891,1940000,20712770,2597487070,81.35,18.65,2558981888,0,559339130,2349488,25084747,3145755253,81.35,0,17.78,0.07,0.8,33.9,3145.76,2558.98,0,559.34,2.35,25.08
"Provincetown","Barnstable","MA",2008,2126280768,0,458570132,1940000,21823920,2608614820,81.51,18.49,2479872481,0,534828452,2262614,25453148,3042416695,81.51,0,17.58,0.07,0.84,29.5,3042.42,2479.87,0,534.83,2.26,25.45
"Provincetown","Barnstable","MA",2009,2084902958,0,442020842,1899900,22695300,2551519000,81.71,18.29,2440295740,0,517367762,2223757,26563943,2986451202,81.71,0,17.32,0.07,0.89,27.1,2986.45,2440.3,0,517.37,2.22,26.56
"Provincetown","Barnstable","MA",2010,1983140288,0,416541412,1785800,22836910,2424304410,81.8,18.2,2283727154,0,479677075,2056476,26298327,2791759032,81.8,0,17.18,0.07,0.94,18.8,2791.76,2283.73,0,479.68,2.06,26.3
"Provincetown","Barnstable","MA",2011,1853551590,0,383996660,1607800,22924760,2262080810,81.94,18.06,2069182219,0,428668436,1794841,25591684,2525237180,81.94,0,16.98,0.07,1.01,7.5,2525.24,2069.18,0,428.67,1.79,25.59
"Provincetown","Barnstable","MA",2012,1863498019,0,379927531,1592500,22413050,2267431100,82.19,17.81,2038108126,0,415526810,1741718,24513157,2479889811,82.19,0,16.76,0.07,0.99,5.5,2479.89,2038.11,0,415.53,1.74,24.51
"Provincetown","Barnstable","MA",2013,1888428961,0,381214239,1610900,24907050,2296161150,82.24,17.76,2035559056,0,410915164,1736407,26847592,2475058221,82.24,0,16.6,0.07,1.08,5.3,2475.06,2035.56,0,410.92,1.74,26.85
"Provincetown","Barnstable","MA",2014,1996862139,0,393497761,1709400,26144560,2418213860,82.58,17.42,2118081158,0,417384945,1813169,27731659,2565010931,82.58,0,16.27,0.07,1.08,9.2,2565.01,2118.08,0,417.38,1.81,27.73
"Provincetown","Barnstable","MA",2015,2037565917,0,393982183,1713600,26780640,2460042340,82.83,17.17,2158693531,0,417403326,1815469,28372674,2606285000,82.83,0,16.02,0.07,1.09,10.9,2606.28,2158.69,0,417.4,1.82,28.37
"Provincetown","Barnstable","MA",2016,2152938142,0,403458258,1984700,29057270,2587438370,83.21,16.79,2252508627,0,422117658,2076490,30401130,2707103904,83.21,0,15.59,0.08,1.12,15.2,2707.1,2252.51,0,422.12,2.08,30.4
"Provincetown","Barnstable","MA",2017,2271996437,0,408879463,2038600,29482570,2712397070,83.76,16.24,2327489431,0,418866250,2088392,30202675,2778646749,83.76,0,15.07,0.08,1.09,18.2,2778.65,2327.49,0,418.87,2.09,30.2
"Provincetown","Barnstable","MA",2018,2390267116,0,423541314,1846400,30495970,2846150800,83.98,16.02,2390267116,0,423541314,1846400,30495970,2846150800,83.98,0,14.88,0.06,1.07,21.1,2846.15,2390.27,0,423.54,1.85,30.5
"Sandwich","Barnstable","MA",2003,2371597450,0,161940350,55124800,232725200,2821387800,84.06,15.94,3236547396,0,221001932,75229474,317602863,3850381665,84.06,0,5.74,1.95,8.25,0,3850.38,3236.55,0,221,75.23,317.6
"Sandwich","Barnstable","MA",2004,2891802145,0,183591055,59545300,236281400,3371219900,85.78,14.22,3844106730,0,244049757,79154270,314091654,4481402411,85.78,0,5.45,1.77,7.01,16.4,4481.4,3844.11,0,244.05,79.15,314.09
"Sandwich","Barnstable","MA",2005,3397699126,0,187806874,62074900,229808700,3877389600,87.63,12.37,4368592086,0,241472712,79812811,295476565,4985354175,87.63,0,4.84,1.6,5.93,29.5,4985.35,4368.59,0,241.47,79.81,295.48
"Sandwich","Barnstable","MA",2006,3779931721,0,202693379,72047600,277046100,4331718800,87.26,12.74,4708171204,0,252468881,89740361,345080432,5395460877,87.26,0,4.68,1.66,6.4,40.1,5395.46,4708.17,0,252.47,89.74,345.08
"Sandwich","Barnstable","MA",2007,3950274614,0,214097386,76434100,280026700,4520832800,87.38,12.62,4784084303,0,259288288,92567534,339133724,5475073849,87.38,0,4.74,1.69,6.19,42.2,5475.07,4784.08,0,259.29,92.57,339.13
"Sandwich","Barnstable","MA",2008,3947189506,0,219905194,80407400,286889100,4534391200,87.05,12.95,4603590824,0,256474520,93778819,334597573,5288441736,87.05,0,4.85,1.77,6.33,37.3,5288.44,4603.59,0,256.47,93.78,334.6
"Sandwich","Barnstable","MA",2009,3768165586,0,214108914,75986000,289206100,4347466600,86.67,13.33,4410487495,0,250605942,88938582,338504203,5088536222,86.67,0,4.92,1.75,6.65,32.2,5088.54,4410.49,0,250.61,88.94,338.5
"Sandwich","Barnstable","MA",2010,3486941405,0,199808495,68915900,275178800,4030844600,86.51,13.49,4015461145,0,230093700,79361563,316887969,4641804376,86.51,0,4.96,1.71,6.83,20.6,4641.8,4015.46,0,230.09,79.36,316.89
"Sandwich","Barnstable","MA",2011,3310950727,0,190979973,60135000,267241100,3829306800,86.46,13.54,3696126080,0,213197392,67130731,298330262,4274784464,86.46,0,4.99,1.57,6.98,11,4274.78,3696.13,0,213.2,67.13,298.33
"Sandwich","Barnstable","MA",2012,3262505841,0,190374259,56402900,259219800,3768502800,86.57,13.43,3568203238,0,208212362,61687862,283508743,4121612205,86.57,0,5.05,1.5,6.88,7,4121.61,3568.2,0,208.21,61.69,283.51
"Sandwich","Barnstable","MA",2013,3170635103,0,181510797,53151000,245170700,3650467600,86.86,13.14,3417663641,0,195652553,57292067,264272286,3934880547,86.86,0,4.97,1.46,6.72,2.2,3934.88,3417.66,0,195.65,57.29,264.27
"Sandwich","Barnstable","MA",2014,3160669948,0,185699752,53830300,229497600,3629697600,87.08,12.92,3352537631,0,196972609,57098055,243429195,3850037490,87.08,0,5.12,1.48,6.32,0,3850.04,3352.54,0,196.97,57.1,243.43
"Sandwich","Barnstable","MA",2015,3222928237,0,194293563,55161400,211334700,3683717900,87.49,12.51,3414522337,0,205843774,58440591,223897959,3902704661,87.49,0,5.27,1.5,5.74,1.4,3902.7,3414.52,0,205.84,58.44,223.9
"Sandwich","Barnstable","MA",2016,3360310794,0,202139606,57153200,203529700,3823133300,87.89,12.11,3515720635,0,211488290,59796458,212942674,3999948058,87.89,0,5.29,1.49,5.32,3.9,3999.95,3515.72,0,211.49,59.8,212.94
"Sandwich","Barnstable","MA",2017,3455914216,0,209467366,58400698,196086100,3919868380,88.16,11.84,3540324131,0,214583559,59827122,200875458,4015610270,88.16,0,5.34,1.49,5,4.3,4015.61,3540.32,0,214.58,59.83,200.88
"Sandwich","Barnstable","MA",2018,3622132918,0,218270392,60576180,217190100,4118169590,87.95,12.05,3622132918,0,218270392,60576180,217190100,4118169590,87.95,0,5.3,1.47,5.27,7,4118.17,3622.13,0,218.27,60.58,217.19
"Truro","Barnstable","MA",2003,1210921762,0,70292908,1256800,24100650,1306572120,92.68,7.32,1652559407,0,95929572,1715170,32890445,1783094594,92.68,0,5.38,0.1,1.84,0,1783.09,1652.56,0,95.93,1.72,32.89
"Truro","Barnstable","MA",2004,1235546027,0,69609953,1280700,25886920,1332323600,92.74,7.26,1642425920,0,92533332,1702450,34411788,1771073490,92.74,0,5.22,0.1,1.94,-0.7,1771.07,1642.43,0,92.53,1.7,34.41
"Truro","Barnstable","MA",2005,1662938788,0,97533742,1746100,15049770,1777268400,93.57,6.43,2138123760,0,125404021,2245048,19350244,2285123073,93.57,0,5.49,0.1,0.85,28.2,2285.12,2138.12,0,125.4,2.25,19.35
"Truro","Barnstable","MA",2006,1946204401,0,107956109,1435500,17028980,2072624990,93.9,6.1,2424134665,0,134466938,1788016,21210794,2581600414,93.9,0,5.21,0.07,0.82,44.8,2581.6,2424.13,0,134.47,1.79,21.21
"Truro","Barnstable","MA",2007,2106892071,0,116601559,1807200,18427500,2243728330,93.9,6.1,2551607235,0,141213395,2188657,22317110,2717326397,93.9,0,5.2,0.08,0.82,52.4,2717.33,2551.61,0,141.21,2.19,22.32
"Truro","Barnstable","MA",2008,2113614829,0,113980681,1796500,21102340,2250494350,93.92,6.08,2465100249,0,132935198,2095251,24611572,2624742269,93.92,0,5.06,0.08,0.94,47.2,2624.74,2465.1,0,132.94,2.1,24.61
"Truro","Barnstable","MA",2009,2103960398,0,110536832,1789800,23326880,2239613910,93.94,6.06,2462601713,0,129378952,2094889,27303182,2621378737,93.94,0,4.94,0.08,1.04,47,2621.38,2462.6,0,129.38,2.09,27.3
"Truro","Barnstable","MA",2010,2015473602,0,103854678,1782600,23706430,2144817310,93.97,6.03,2320961266,0,119596052,2052791,27299641,2469909749,93.97,0,4.84,0.08,1.11,38.5,2469.91,2320.96,0,119.6,2.05,27.3
"Truro","Barnstable","MA",2011,1878696039,0,99115771,1685200,24836500,2004333510,93.73,6.27,2097251816,0,110646281,1881246,27725823,2237505167,93.73,0,4.95,0.08,1.24,25.5,2237.51,2097.25,0,110.65,1.88,27.73
"Truro","Barnstable","MA",2012,1865983939,0,98495361,1679400,24158860,1990317560,93.75,6.25,2040826977,0,107724394,1836760,26422550,2176810681,93.75,0,4.95,0.08,1.21,22.1,2176.81,2040.83,0,107.72,1.84,26.42
"Truro","Barnstable","MA",2013,1881736603,0,102319287,1633300,24283230,2009972420,93.62,6.38,2028345288,0,110291123,1760553,26175170,2166572133,93.62,0,5.09,0.08,1.21,21.5,2166.57,2028.35,0,110.29,1.76,26.18
"Truro","Barnstable","MA",2014,1861843368,0,95800672,1613100,24512890,1983770030,93.85,6.15,1974866107,0,101616228,1711023,26000939,2104194296,93.85,0,4.83,0.08,1.24,18,2104.19,1974.87,0,101.62,1.71,26
